,idx,accuracy,accuracy_top5,num_samples,file_name
8738,8587,1.0,1.0,69,/media/andrius/FastBoi/bakis_data/final22k/train/The Stranglers - Golden Brown.mp3
8739,584,0.9239130434782609,0.967391304347826,92,/media/andrius/FastBoi/bakis_data/final22k/train/Beastie Boys - The New Style.mp3
8740,7566,0.937984496124031,0.937984496124031,129,/media/andrius/FastBoi/bakis_data/final22k/train/The Beatles - It's All Too Much - Remastered.mp3
8741,421,0.958904109589041,0.9726027397260274,73,/media/andrius/FastBoi/bakis_data/final22k/train/Arno - Les yeux de ma mère.mp3
8742,6835,0.9791666666666666,0.9791666666666666,48,/media/andrius/FastBoi/bakis_data/final22k/train/Sir Douglas Quintet - She's About A Mover.mp3
8743,9396,0.9696969696969697,0.9696969696969697,33,/media/andrius/FastBoi/bakis_data/final22k/train/Young Marble Giants - Final Day - Taken From The Final Day Single.mp3
8744,8364,0.9726027397260274,1.0,73,/media/andrius/FastBoi/bakis_data/final22k/train/The Replacements - Merry Go Round.mp3
8745,6509,0.7391304347826086,0.8695652173913043,69,/media/andrius/FastBoi/bakis_data/final22k/train/Rosemary Clooney - Tenderly (with Percy Faith & His Orchestra) - Single Version.mp3
8746,2700,0.975609756097561,0.975609756097561,41,/media/andrius/FastBoi/bakis_data/final22k/train/Fats Domino - I'm Ready - Remastered.mp3
8747,8384,1.0,1.0,68,/media/andrius/FastBoi/bakis_data/final22k/train/The Rolling Stones - Before They Make Me Run - Remastered.mp3
8748,1749,0.9722222222222222,0.9861111111111112,72,"/media/andrius/FastBoi/bakis_data/final22k/train/Crosby, Stills, Nash & Young - Helpless.mp3"
8749,7153,0.9375,0.984375,64,/media/andrius/FastBoi/bakis_data/final22k/train/Stevie Wonder - Heaven Help Us All.mp3
8750,1104,0.8620689655172413,0.9540229885057471,87,/media/andrius/FastBoi/bakis_data/final22k/train/Bon Iver - Perth.mp3
8751,9285,0.9777777777777777,0.9777777777777777,45,"/media/andrius/FastBoi/bakis_data/final22k/train/Wilson Pickett - Don't Knock My Love, Pt. 1.mp3"
8752,2519,1.0,1.0,41,/media/andrius/FastBoi/bakis_data/final22k/train/Elvis Presley - Blue Moon Of Kentucky.mp3
8753,9302,0.9130434782608695,0.9565217391304348,46,/media/andrius/FastBoi/bakis_data/final22k/train/Wire - Ex Lion Tamer - 2006 Remaster.mp3
8754,5724,1.0,1.0,64,/media/andrius/FastBoi/bakis_data/final22k/train/PJ Harvey - Down By The Water.mp3
8755,8233,0.9324324324324325,0.9324324324324325,74,/media/andrius/FastBoi/bakis_data/final22k/train/The National - Rylan.mp3
8756,3658,0.9428571428571428,0.9714285714285714,35,/media/andrius/FastBoi/bakis_data/final22k/train/Janis Joplin - Mercedes Benz.mp3
8757,4774,0.9655172413793104,0.9655172413793104,58,/media/andrius/FastBoi/bakis_data/final22k/train/Lynn Anderson - Rose Garden.mp3
8758,9180,1.0,1.0,79,/media/andrius/FastBoi/bakis_data/final22k/train/WESTSIDE BOOGIE - Oh My.mp3
8759,3862,0.6464646464646465,0.8383838383838383,99,"/media/andrius/FastBoi/bakis_data/final22k/train/John Coltrane, Johnny Hartman - My One And Only Love.mp3"
8760,4387,0.8961038961038961,0.948051948051948,77,/media/andrius/FastBoi/bakis_data/final22k/train/Lana Del Rey - National Anthem.mp3
8761,6323,0.8507462686567164,0.9253731343283582,67,/media/andrius/FastBoi/bakis_data/final22k/train/Ray Charles - Drown in My Own Tears.mp3
8762,6326,0.9487179487179487,0.9743589743589743,39,/media/andrius/FastBoi/bakis_data/final22k/train/Ray Charles - Hit the Road Jack.mp3
8763,5828,0.8636363636363636,0.9393939393939394,66,/media/andrius/FastBoi/bakis_data/final22k/train/Paul Simon - Peace Like a River.mp3
8764,2129,1.0,1.0,100,/media/andrius/FastBoi/bakis_data/final22k/train/Dimples D. - Sucker DJ (I Will Survive).mp3
8765,8241,1.0,1.0,81,/media/andrius/FastBoi/bakis_data/final22k/train/The Neville Brothers - Yellow Moon.mp3
8766,3290,0.8153846153846154,0.9230769230769231,65,/media/andrius/FastBoi/bakis_data/final22k/train/Harry James - You Made Me Love You.mp3
8767,5109,0.9153846153846154,0.9615384615384616,130,/media/andrius/FastBoi/bakis_data/final22k/train/Metallica - Nothing Else Matters.mp3
8768,2857,0.8837209302325582,0.8837209302325582,86,/media/andrius/FastBoi/bakis_data/final22k/train/Frank Ocean - Swim Good.mp3
8769,6646,0.9411764705882353,0.9647058823529412,85,/media/andrius/FastBoi/bakis_data/final22k/train/Sananda Maitreya - Sign Your Name.mp3
8770,3377,0.9591836734693877,0.9591836734693877,49,/media/andrius/FastBoi/bakis_data/final22k/train/Howlin' Wolf - The Red Rooster.mp3
8771,2551,0.8586956521739131,0.9456521739130435,92,"/media/andrius/FastBoi/bakis_data/final22k/train/Emerson, Lake & Palmer - Lucky Man.mp3"
8772,2918,1.0,1.0,54,/media/andrius/FastBoi/bakis_data/final22k/train/Fred Astaire - Nice Work If You Can Get It.mp3
8773,6896,0.989010989010989,0.989010989010989,91,/media/andrius/FastBoi/bakis_data/final22k/train/Slowdive - Ballad Of Sister Sue.mp3
8774,7735,0.9696969696969697,0.9696969696969697,33,/media/andrius/FastBoi/bakis_data/final22k/train/The Clash - 1977.mp3
8775,2374,0.9166666666666666,0.9404761904761905,84,/media/andrius/FastBoi/bakis_data/final22k/train/Ed Sheeran - One.mp3
8776,7875,0.8604651162790697,0.9534883720930233,43,/media/andrius/FastBoi/bakis_data/final22k/train/The Doors - People Are Strange.mp3
