centroid_positions,cluster_sizes,centroid_filepath
"[0.280097097158432, 0.5805209279060364, 0.37419846653938293, 0.40250441431999207, 0.6955040693283081, 0.319793701171875, 0.6660827994346619, 0.41516101360321045, 0.5407871603965759, 0.6116008758544922, 0.5746104121208191, 0.6287276744842529, 0.6451594829559326, 0.25912097096443176, 0.6219446063041687, 0.31877192854881287, 0.2915841341018677, 0.2036428153514862, 0.5277042388916016, 0.38048726320266724, 0.6247472763061523, 0.6338185667991638, 0.5873156189918518, 0.44011035561561584, 0.5270292162895203, 0.6752075552940369, 0.6362704038619995, 0.5975841283798218, 0.5495832562446594, 0.24635927379131317, 0.5841209292411804, 0.6533318161964417, 0.47484466433525085, 0.3152671456336975, 0.5737947225570679, 0.6545864343643188, 0.34848687052726746, 0.5673129558563232, 0.38357216119766235, 0.41392311453819275, 0.262775182723999, 0.4992091953754425, 0.3188605308532715, 0.3596175014972687, 0.4645221531391144, 0.2884524166584015, 0.5229335427284241, 0.5130054354667664, 0.6155260801315308, 0.3269941508769989, 0.5084285140037537, 0.4216741621494293, 0.41249823570251465, 0.2590099573135376, 0.46749410033226013, 0.37410882115364075, 0.45040905475616455, 0.6254297494888306, 0.2633371651172638, 0.4284548759460449, 0.5889557003974915, 0.3790455758571625, 0.2773731052875519, 0.5701152682304382, 0.4596096873283386, 0.291387140750885, 0.2267884761095047, 0.43978458642959595, 0.23861008882522583, 0.32758474349975586, 0.3395138680934906, 0.4058862626552582, 0.43422216176986694, 0.30380740761756897, 0.640436053276062, 0.2818743884563446, 0.37780728936195374, 0.658776581287384, 0.2596396505832672, 0.27514949440956116, 0.4657476246356964, 0.3308385908603668, 0.36225101351737976, 0.39979463815689087, 0.5173799395561218, 0.28906962275505066, 0.24906247854232788, 0.5892545580863953, 0.6220172047615051, 0.5025144815444946, 0.6488263607025146, 0.4332479238510132, 0.30990269780158997, 0.44788938760757446, 0.21133534610271454, 0.5913621783256531, 0.40551629662513733, 0.37476998567581177, 0.22185176610946655, 0.293229877948761, 0.5923893451690674, 0.4447566270828247, 0.20107153058052063, 0.2507513761520386, 0.46672752499580383, 0.5790484547615051, 0.3588975965976715, 0.2871568500995636, 0.2883075177669525, 0.5616227984428406, 0.4297516345977783, 0.4342093765735626, 0.35606849193573, 0.32391437888145447, 0.381570041179657, 0.49428054690361023, 0.6117322444915771, 0.42291396856307983, 0.38364720344543457, 0.32039323449134827, 0.47603943943977356, 0.30387941002845764, 0.4867144227027893, 0.5369609594345093, 0.44693994522094727, 0.605977475643158, 0.27350369095802307, 0.3084396421909332]",0.4400569200515747,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/38 Special - Hold On Loosely.mp3
"[0.4786319434642792, 0.33607563376426697, 0.4776434600353241, 0.3254261016845703, 0.3340848386287689, 0.3813841640949249, 0.42135894298553467, 0.327522873878479, 0.2540777027606964, 0.19293929636478424, 0.4382080137729645, 0.31112033128738403, 0.37283021211624146, 0.46608713269233704, 0.2997492253780365, 0.39357075095176697, 0.2114695906639099, 0.47605353593826294, 0.3621225357055664, 0.4818336069583893, 0.3685034513473511, 0.4605932831764221, 0.4203813076019287, 0.3331434726715088, 0.47062405943870544, 0.2549596428871155, 0.4299677908420563, 0.3235342800617218, 0.31072911620140076, 0.35528379678726196, 0.19036343693733215, 0.3164554238319397, 0.20010775327682495, 0.4276736378669739, 0.29711228609085083, 0.3647743761539459, 0.47824329137802124, 0.4075310528278351, 0.4474627673625946, 0.21121789515018463, 0.47517502307891846, 0.20312009751796722, 0.44094908237457275, 0.3443656861782074, 0.24184319376945496, 0.1911756992340088, 0.3070560693740845, 0.36397016048431396, 0.3390031158924103, 0.19896070659160614, 0.3101036250591278, 0.39204591512680054, 0.32721400260925293, 0.4048078656196594, 0.515967607498169, 0.3457229435443878, 0.2242562174797058, 0.2277965098619461, 0.3211953639984131, 0.2546885311603546, 0.6243356466293335, 0.49083569645881653, 0.22298619151115417, 0.43067651987075806, 0.369156152009964, 0.2672636806964874, 0.4324643909931183, 0.45363765954971313, 0.4576687216758728, 0.3852906823158264, 0.37062907218933105, 0.2811104655265808, 0.1968155801296234, 0.4684121608734131, 0.4835387170314789, 0.4869688153266907, 0.4143444895744324, 0.3207862079143524, 0.47508013248443604, 0.2253722995519638, 0.4744293689727783, 0.22340090572834015, 0.5218697786331177, 0.39816224575042725, 0.19528134167194366, 0.4726812541484833, 0.3031572699546814, 0.2236696481704712, 0.34252139925956726, 0.4868411421775818, 0.3970130681991577, 0.3849232494831085, 0.4789579510688782, 0.43327754735946655, 0.28604036569595337, 0.3041393756866455, 0.20387086272239685, 0.5869794487953186, 0.22466059029102325, 0.23848536610603333, 0.22719578444957733, 0.37555181980133057, 0.5771433115005493, 0.3584126830101013, 0.4157981276512146, 0.4153136610984802, 0.37151503562927246, 0.45876556634902954, 0.33964455127716064, 0.45943164825439453, 0.36968478560447693, 0.21688009798526764, 0.39493054151535034, 0.41259822249412537, 0.24669243395328522, 0.18692192435264587, 0.46365219354629517, 0.4911504089832306, 0.438944935798645, 0.4427036941051483, 0.23243309557437897, 0.4431060552597046, 0.30090245604515076, 0.4226354956626892, 0.28298893570899963, 0.3544222116470337, 0.23353052139282227, 0.18554848432540894]",0.3396334648132324,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/3rd Bass - Pop Goes The Weasel.mp3
"[0.6523099541664124, 0.21113578975200653, 0.558228075504303, 0.4727736711502075, 0.6730867028236389, 0.5568318367004395, 0.4201045036315918, 0.5673375725746155, 0.4406938850879669, 0.30266329646110535, 0.35199829936027527, 0.5128322839736938, 0.22889557480812073, 0.6394343376159668, 0.3758619725704193, 0.41193559765815735, 0.6104981303215027, 0.1918928325176239, 0.467653751373291, 0.33594146370887756, 0.21245315670967102, 0.6337772607803345, 0.33275362849235535, 0.3956097364425659, 0.20662395656108856, 0.2684295177459717, 0.2818598449230194, 0.3647354543209076, 0.6218590140342712, 0.1979396492242813, 0.5720787048339844, 0.4983850121498108, 0.6032835245132446, 0.4141322076320648, 0.5283663868904114, 0.22962471842765808, 0.35251691937446594, 0.37795552611351013, 0.5179109573364258, 0.5053288340568542, 0.4768063724040985, 0.39087972044944763, 0.6386089324951172, 0.6201632022857666, 0.37867045402526855, 0.6019453406333923, 0.4922748804092407, 0.6558345556259155, 0.32458174228668213, 0.342195063829422, 0.6203781962394714, 0.4877907931804657, 0.40908586978912354, 0.5370142459869385, 0.2656639814376831, 0.25107014179229736, 0.2703651189804077, 0.5795281529426575, 0.4492885172367096, 0.4984546899795532, 0.43294084072113037, 0.33180755376815796, 0.40007397532463074, 0.39821287989616394, 0.42639705538749695, 0.2293112725019455, 0.5270914435386658, 0.337566614151001, 0.4039904773235321, 0.5229200124740601, 0.20237815380096436, 0.41441717743873596, 0.3683897852897644, 0.34772560000419617, 0.36693230271339417, 0.5209609270095825, 0.45179682970046997, 0.6157638430595398, 0.5154606103897095, 0.4203505516052246, 0.46798592805862427, 0.3745768368244171, 0.46743565797805786, 0.6438917517662048, 0.4843659996986389, 0.4340291917324066, 0.21076984703540802, 0.5912011861801147, 0.6343613862991333, 0.592094361782074, 0.3439007103443146, 0.3930920362472534, 0.391391396522522, 0.6046225428581238, 0.19155201315879822, 0.45627957582473755, 0.5043920874595642, 0.3576193153858185, 0.3715052306652069, 0.32940545678138733, 0.28700563311576843, 0.47140902280807495, 0.28702500462532043, 0.34142541885375977, 0.4663434624671936, 0.4587056040763855, 0.5232336521148682, 0.45675531029701233, 0.5283246040344238, 0.6853165626525879, 0.6227754354476929, 0.33482491970062256, 0.38587328791618347, 0.2858172357082367, 0.5127502679824829, 0.51750248670578, 0.241314098238945, 0.5359758734703064, 0.48708513379096985, 0.4858601689338684, 0.4561651647090912, 0.3647928833961487, 0.4488001763820648, 0.5997671484947205, 0.3176440894603729, 0.6706867814064026, 0.6094946265220642, 0.35915735363960266]",0.4195323586463928,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/4 Non Blondes - What's Up.mp3
"[0.3356015980243683, 0.2902245819568634, 0.4836265444755554, 0.30386224389076233, 0.35909584164619446, 0.21355591714382172, 0.270964115858078, 0.3885228633880615, 0.2339799851179123, 0.4284091293811798, 0.517336905002594, 0.23281221091747284, 0.1688721626996994, 0.38909995555877686, 0.5428513288497925, 0.32060131430625916, 0.43248251080513, 0.4782433807849884, 0.40368905663490295, 0.317088782787323, 0.3800852298736572, 0.29295676946640015, 0.34586191177368164, 0.40925124287605286, 0.2301976978778839, 0.18901023268699646, 0.18757539987564087, 0.4274342358112335, 0.2870800197124481, 0.4089478850364685, 0.2265176773071289, 0.34802454710006714, 0.44058844447135925, 0.3566388487815857, 0.554830014705658, 0.299771785736084, 0.5547542572021484, 0.18944835662841797, 0.3349990248680115, 0.4863322377204895, 0.5973382592201233, 0.4765670597553253, 0.30140310525894165, 0.3402431309223175, 0.27894020080566406, 0.3840022683143616, 0.5090025067329407, 0.2773035168647766, 0.5445712208747864, 0.459504097700119, 0.481776624917984, 0.25067639350891113, 0.4318496882915497, 0.3061257302761078, 0.28982192277908325, 0.6267280578613281, 0.44652876257896423, 0.38450324535369873, 0.5697401762008667, 0.296781450510025, 0.37824222445487976, 0.4562167227268219, 0.5159244537353516, 0.5017838478088379, 0.2915167510509491, 0.3535212576389313, 0.6098393201828003, 0.3747531473636627, 0.3084554672241211, 0.4687918424606323, 0.2562038004398346, 0.5142945051193237, 0.2636706531047821, 0.2574435770511627, 0.3386573791503906, 0.23833009600639343, 0.2747684121131897, 0.25994065403938293, 0.36481884121894836, 0.45190250873565674, 0.3763948678970337, 0.36242157220840454, 0.27547261118888855, 0.33695200085639954, 0.4257025420665741, 0.3723362386226654, 0.39930444955825806, 0.2840142250061035, 0.35459646582603455, 0.2465674728155136, 0.5120639801025391, 0.45488083362579346, 0.5348573923110962, 0.22637882828712463, 0.6051787734031677, 0.3905157446861267, 0.2096017301082611, 0.6505455374717712, 0.5578250288963318, 0.5261533260345459, 0.34115463495254517, 0.5597347021102905, 0.592436671257019, 0.3994186520576477, 0.4548394978046417, 0.16106069087982178, 0.32259929180145264, 0.21856597065925598, 0.4352971911430359, 0.45233282446861267, 0.35862377285957336, 0.29649829864501953, 0.17502301931381226, 0.40218472480773926, 0.2464560717344284, 0.19740204513072968, 0.23281146585941315, 0.22789683938026428, 0.18556822836399078, 0.5225667953491211, 0.4328960180282593, 0.33269011974334717, 0.3379920721054077, 0.438994824886322, 0.35292455554008484, 0.42711102962493896, 0.22505801916122437, 0.49699652194976807]",0.34908542037010193,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/50 Cent - How to Rob (feat. The Madd Rapper).mp3
"[0.4822160601615906, 0.29571202397346497, 0.269533634185791, 0.46299833059310913, 0.35027652978897095, 0.2332809567451477, 0.45551928877830505, 0.2082129716873169, 0.404754638671875, 0.4168698191642761, 0.4798969030380249, 0.3985058069229126, 0.3824227452278137, 0.19718174636363983, 0.2525200843811035, 0.5265065431594849, 0.39767518639564514, 0.6501938700675964, 0.2372119426727295, 0.4688226878643036, 0.45403411984443665, 0.38862553238868713, 0.19914105534553528, 0.3097992241382599, 0.3861020803451538, 0.22514086961746216, 0.4409536123275757, 0.19354791939258575, 0.208343967795372, 0.28901779651641846, 0.3672114610671997, 0.3173846900463104, 0.4141559898853302, 0.39521029591560364, 0.4037078022956848, 0.5090511441230774, 0.2574625313282013, 0.383090615272522, 0.38628530502319336, 0.2679019868373871, 0.36892300844192505, 0.27671462297439575, 0.46477964520454407, 0.45505762100219727, 0.46195533871650696, 0.20056802034378052, 0.36648866534233093, 0.38684573769569397, 0.5166871547698975, 0.43620428442955017, 0.19880159199237823, 0.5969604253768921, 0.23344089090824127, 0.42464882135391235, 0.4442317485809326, 0.299127995967865, 0.45684105157852173, 0.34436067938804626, 0.5055339336395264, 0.47940006852149963, 0.3419032394886017, 0.518284797668457, 0.2338501662015915, 0.4039902985095978, 0.5498290657997131, 0.3117579221725464, 0.45086923241615295, 0.4110076427459717, 0.3689170479774475, 0.4521273970603943, 0.41696101427078247, 0.3094960153102875, 0.2514026165008545, 0.27224820852279663, 0.25477537512779236, 0.27279388904571533, 0.29768165946006775, 0.36803779006004333, 0.40524449944496155, 0.4226970374584198, 0.4419977366924286, 0.2026875615119934, 0.3190805912017822, 0.3601745367050171, 0.35196444392204285, 0.3825937807559967, 0.46842965483665466, 0.4315372109413147, 0.35419657826423645, 0.28712883591651917, 0.3342074751853943, 0.46874508261680603, 0.5489307641983032, 0.2297547608613968, 0.27462294697761536, 0.38413041830062866, 0.2524956464767456, 0.330776184797287, 0.5303076505661011, 0.4401957094669342, 0.27128297090530396, 0.5344118475914001, 0.5796422362327576, 0.3655783534049988, 0.22160176932811737, 0.41670849919319153, 0.435042142868042, 0.22766101360321045, 0.3893316388130188, 0.42604193091392517, 0.17500464618206024, 0.26507148146629333, 0.17953024804592133, 0.44079986214637756, 0.19076432287693024, 0.2632025182247162, 0.39565858244895935, 0.361934095621109, 0.36989638209342957, 0.4414716362953186, 0.3490145206451416, 0.22875839471817017, 0.47074392437934875, 0.3657624423503876, 0.30766963958740234, 0.4339142143726349, 0.17254944145679474, 0.20521315932273865]",0.3582988679409027,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/50 Cent - I Get Money.mp3
"[0.3268437385559082, 0.38759979605674744, 0.3751762807369232, 0.24712681770324707, 0.3904699385166168, 0.32171210646629333, 0.43339046835899353, 0.2689715325832367, 0.46853598952293396, 0.27112165093421936, 0.18851682543754578, 0.34169670939445496, 0.3753938376903534, 0.2609401047229767, 0.30994749069213867, 0.4951220452785492, 0.4075755178928375, 0.4535937011241913, 0.35816580057144165, 0.4358522891998291, 0.23524682223796844, 0.30546244978904724, 0.4071475565433502, 0.3201659619808197, 0.42373985052108765, 0.28040072321891785, 0.3216329514980316, 0.20354823768138885, 0.4227292537689209, 0.3356114625930786, 0.42305368185043335, 0.2799529433250427, 0.28427544236183167, 0.49046483635902405, 0.3919687867164612, 0.2620178461074829, 0.4161244034767151, 0.38567668199539185, 0.325674444437027, 0.3606228828430176, 0.3007165789604187, 0.3851354420185089, 0.25807127356529236, 0.23170723021030426, 0.21980760991573334, 0.40461432933807373, 0.3454223573207855, 0.33359259366989136, 0.41858991980552673, 0.2627753019332886, 0.23020663857460022, 0.3154580891132355, 0.5397085547447205, 0.3731352388858795, 0.46568211913108826, 0.3692990243434906, 0.27526265382766724, 0.4356918931007385, 0.2580946385860443, 0.5843760967254639, 0.5583356618881226, 0.26864486932754517, 0.5260515809059143, 0.6076682806015015, 0.2716516852378845, 0.45460525155067444, 0.36314821243286133, 0.2907998561859131, 0.49302294850349426, 0.3376949429512024, 0.25900667905807495, 0.28553420305252075, 0.35296207666397095, 0.26389169692993164, 0.1818079799413681, 0.43206754326820374, 0.18015038967132568, 0.42728936672210693, 0.2505815923213959, 0.4747812747955322, 0.400646835565567, 0.21200613677501678, 0.33558428287506104, 0.2620546519756317, 0.2171580195426941, 0.33330202102661133, 0.41736412048339844, 0.20580899715423584, 0.35284456610679626, 0.3006512224674225, 0.31313544511795044, 0.4327329695224762, 0.5355724692344666, 0.20333892107009888, 0.2685393989086151, 0.45566171407699585, 0.2445676028728485, 0.5112217664718628, 0.24453683197498322, 0.32358109951019287, 0.247787207365036, 0.42279455065727234, 0.6109622716903687, 0.22460217773914337, 0.3343827724456787, 0.16448631882667542, 0.4613891541957855, 0.2318672090768814, 0.37873291969299316, 0.29632681608200073, 0.4474753737449646, 0.21573244035243988, 0.22507517039775848, 0.38543540239334106, 0.29858073592185974, 0.4239767789840698, 0.31394797563552856, 0.3320741653442383, 0.2340269386768341, 0.3690618574619293, 0.5751112699508667, 0.27732881903648376, 0.4631941020488739, 0.421820729970932, 0.29936814308166504, 0.38978132605552673, 0.403778612613678, 0.37122654914855957]",0.31254640221595764,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/50 Cent - In Da Club.mp3
"[0.2844139635562897, 0.492435097694397, 0.4239464998245239, 0.6297886371612549, 0.27977538108825684, 0.577153205871582, 0.24420644342899323, 0.4453375041484833, 0.28634434938430786, 0.3776971697807312, 0.3141302168369293, 0.542194664478302, 0.610247790813446, 0.508178174495697, 0.2559559941291809, 0.21497641503810883, 0.6231311559677124, 0.2903795540332794, 0.4394962191581726, 0.6219968199729919, 0.45849961042404175, 0.4481443464756012, 0.6422568559646606, 0.3328791856765747, 0.44144558906555176, 0.4596336781978607, 0.5280689597129822, 0.46621623635292053, 0.5813636779785156, 0.2340341955423355, 0.573731541633606, 0.4240000545978546, 0.5819178819656372, 0.2900477945804596, 0.2247464805841446, 0.4143691062927246, 0.43561482429504395, 0.2616974413394928, 0.2339380532503128, 0.5172916054725647, 0.32505643367767334, 0.2551877200603485, 0.3212440609931946, 0.6084302663803101, 0.3168814480304718, 0.2998107671737671, 0.29389306902885437, 0.3067784607410431, 0.47414854168891907, 0.5296044945716858, 0.22887472808361053, 0.5335156917572021, 0.31801873445510864, 0.5380681157112122, 0.5788183212280273, 0.3233060836791992, 0.3727759122848511, 0.3450396656990051, 0.3658261001110077, 0.5319191813468933, 0.41628026962280273, 0.3738333582878113, 0.6089847087860107, 0.48170205950737, 0.32891589403152466, 0.48878464102745056, 0.5530134439468384, 0.6297312378883362, 0.40357014536857605, 0.4699786901473999, 0.4851273000240326, 0.2688884437084198, 0.49148431420326233, 0.3572898507118225, 0.3041050434112549, 0.6245100498199463, 0.3069288432598114, 0.5183282494544983, 0.5540602803230286, 0.5291925072669983, 0.5544772744178772, 0.2407442182302475, 0.2416970133781433, 0.5271269679069519, 0.36564862728118896, 0.591528058052063, 0.5342468619346619, 0.5827459692955017, 0.4225485920906067, 0.38650205731391907, 0.575125515460968, 0.3155879080295563, 0.2523967921733856, 0.22894860804080963, 0.4817156493663788, 0.5773686170578003, 0.5668384432792664, 0.47916850447654724, 0.272399365901947, 0.3728840947151184, 0.5480695366859436, 0.46189337968826294, 0.4879058003425598, 0.5636391043663025, 0.27384358644485474, 0.4110586941242218, 0.24346931278705597, 0.4801541864871979, 0.31734150648117065, 0.579193115234375, 0.5160398483276367, 0.6534993052482605, 0.6138359904289246, 0.5844606161117554, 0.5495945811271667, 0.6213212609291077, 0.6392378211021423, 0.36300134658813477, 0.4294688403606415, 0.37684953212738037, 0.2609765827655792, 0.6392185688018799, 0.4536841809749603, 0.6219567060470581, 0.38946130871772766, 0.36890938878059387, 0.4789764881134033, 0.606697678565979]",0.42801108956336975,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/808 State - Pacific 202.mp3
"[0.6643149852752686, 0.6307746171951294, 0.5996989607810974, 0.5659494400024414, 0.2946953773498535, 0.4881005883216858, 0.48388993740081787, 0.42557600140571594, 0.6799468398094177, 0.6312387585639954, 0.3637827932834625, 0.4411104619503021, 0.6814814209938049, 0.3618915379047394, 0.31314632296562195, 0.500942051410675, 0.2613844573497772, 0.10334328562021255, 0.5489463210105896, 0.5319410562515259, 0.6295475363731384, 0.592150866985321, 0.6725338697433472, 0.3638625144958496, 0.49650856852531433, 0.27413666248321533, 0.3792596757411957, 0.5265735983848572, 0.3710147440433502, 0.5024241209030151, 0.2890717089176178, 0.28241896629333496, 0.42783042788505554, 0.20518475770950317, 0.21408520638942719, 0.22244369983673096, 0.17899172008037567, 0.5952454805374146, 0.4478268623352051, 0.5152404308319092, 0.46482595801353455, 0.27160367369651794, 0.48705315589904785, 0.3839302957057953, 0.2734670341014862, 0.6475538015365601, 0.47700726985931396, 0.5524188280105591, 0.31739917397499084, 0.35463082790374756, 0.5041999220848083, 0.35101574659347534, 0.3627828061580658, 0.4613583981990814, 0.18075117468833923, 0.24898536503314972, 0.4694512188434601, 0.6191736459732056, 0.40316078066825867, 0.1875837743282318, 0.40731969475746155, 0.32261553406715393, 0.3486212193965912, 0.20806507766246796, 0.3521984815597534, 0.5104846358299255, 0.5266348719596863, 0.5472567677497864, 0.5305919051170349, 0.5556421875953674, 0.27058130502700806, 0.3698531687259674, 0.43288570642471313, 0.4052364230155945, 0.23686297237873077, 0.452155739068985, 0.3127082586288452, 0.34878626465797424, 0.5618334412574768, 0.4144125282764435, 0.4109475612640381, 0.22922572493553162, 0.3055105209350586, 0.4090624749660492, 0.37786009907722473, 0.48772281408309937, 0.24971947073936462, 0.25909683108329773, 0.5988093614578247, 0.58620285987854, 0.654545247554779, 0.2759081721305847, 0.46482449769973755, 0.2940406799316406, 0.225694939494133, 0.3725186884403229, 0.6970992088317871, 0.2265671342611313, 0.3989904224872589, 0.42602792382240295, 0.42771920561790466, 0.5341148376464844, 0.17527276277542114, 0.2274659276008606, 0.40615925192832947, 0.63045334815979, 0.49647289514541626, 0.22778724133968353, 0.5511177182197571, 0.49207592010498047, 0.3963474631309509, 0.5469591021537781, 0.6892126202583313, 0.3977486789226532, 0.3171710968017578, 0.22825177013874054, 0.5932639241218567, 0.6096335053443909, 0.3832210600376129, 0.20258456468582153, 0.325736403465271, 0.42172688245773315, 0.2997015416622162, 0.2546369731426239, 0.23217014968395233, 0.553571879863739, 0.5391452312469482, 0.35549506545066833]",0.42189300060272217,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/A Camp - I Can Buy You.mp3
"[0.19342854619026184, 0.566019594669342, 0.6169134974479675, 0.5957815051078796, 0.1495923101902008, 0.460763156414032, 0.25811001658439636, 0.6037555932998657, 0.28907305002212524, 0.45536309480667114, 0.33559584617614746, 0.3514803946018219, 0.23145119845867157, 0.3079829812049866, 0.5837038159370422, 0.3232053518295288, 0.4131520986557007, 0.5562873482704163, 0.1803693175315857, 0.21832473576068878, 0.28407907485961914, 0.18521027266979218, 0.2067680060863495, 0.42380979657173157, 0.4834565818309784, 0.308650404214859, 0.22361646592617035, 0.20651055872440338, 0.5249689221382141, 0.573083221912384, 0.1057797521352768, 0.21603181958198547, 0.3653339147567749, 0.6126952171325684, 0.40842851996421814, 0.5684933066368103, 0.5788660049438477, 0.5214681029319763, 0.32639336585998535, 0.42385995388031006, 0.39247891306877136, 0.6179519891738892, 0.553647518157959, 0.5988351106643677, 0.6090294122695923, 0.5826995968818665, 0.5146747827529907, 0.33153921365737915, 0.5581444501876831, 0.6161902546882629, 0.3906533420085907, 0.5298016667366028, 0.537617027759552, 0.2198006510734558, 0.29258573055267334, 0.40848374366760254, 0.23222817480564117, 0.284132719039917, 0.4725555181503296, 0.48354852199554443, 0.3729960024356842, 0.35669535398483276, 0.3381456434726715, 0.24215155839920044, 0.554271399974823, 0.3450707793235779, 0.36962825059890747, 0.4563044011592865, 0.4693419337272644, 0.5311063528060913, 0.3220559060573578, 0.6103283166885376, 0.626973569393158, 0.3423209488391876, 0.31193146109580994, 0.3110211193561554, 0.42963239550590515, 0.27557653188705444, 0.3713233470916748, 0.5140708088874817, 0.26498717069625854, 0.33631080389022827, 0.34325501322746277, 0.16822519898414612, 0.6271999478340149, 0.317289263010025, 0.4973348081111908, 0.4286693036556244, 0.4766148030757904, 0.6111140847206116, 0.20583096146583557, 0.3837718963623047, 0.19941766560077667, 0.27574747800827026, 0.4495386481285095, 0.3584824502468109, 0.3579055368900299, 0.5466309189796448, 0.3598605990409851, 0.49666714668273926, 0.3417990803718567, 0.6178228259086609, 0.5693697929382324, 0.19771315157413483, 0.45246610045433044, 0.2546997666358948, 0.3112695813179016, 0.487434983253479, 0.43758636713027954, 0.20519275963306427, 0.3318626880645752, 0.3616073429584503, 0.2340288907289505, 0.25754112005233765, 0.346664160490036, 0.631629228591919, 0.38145291805267334, 0.35077139735221863, 0.6004067659378052, 0.43810197710990906, 0.5489465594291687, 0.22745059430599213, 0.2751404643058777, 0.20674893260002136, 0.5706292390823364, 0.4327506124973297, 0.46401092410087585, 0.39305609464645386]",0.37023869156837463,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/A Certain Ratio - Shack up - Electronic Radio Edit.mp3
"[0.5139018297195435, 0.5617359280586243, 0.2774936854839325, 0.4234653413295746, 0.38256993889808655, 0.29131990671157837, 0.6233813166618347, 0.34579896926879883, 0.3125581741333008, 0.42745399475097656, 0.3369918763637543, 0.6177281141281128, 0.3848910927772522, 0.31344810128211975, 0.6327035427093506, 0.3956332206726074, 0.4434136748313904, 0.4955301284790039, 0.3719441294670105, 0.35738638043403625, 0.5475862622261047, 0.583000659942627, 0.644946277141571, 0.4044285714626312, 0.4571387767791748, 0.6580652594566345, 0.5521455407142639, 0.4379655122756958, 0.5259699821472168, 0.28371649980545044, 0.44602930545806885, 0.5537149906158447, 0.35474979877471924, 0.5249616503715515, 0.4954603314399719, 0.37649646401405334, 0.5545449256896973, 0.2945995330810547, 0.27612176537513733, 0.49495700001716614, 0.25933074951171875, 0.3367225229740143, 0.5165573954582214, 0.3492377698421478, 0.5895447731018066, 0.28017982840538025, 0.26120370626449585, 0.400656133890152, 0.52962726354599, 0.2791023254394531, 0.4055324196815491, 0.5701805353164673, 0.3046778440475464, 0.6170365214347839, 0.24297411739826202, 0.509095311164856, 0.24880681931972504, 0.398519366979599, 0.40423718094825745, 0.28735584020614624, 0.47780641913414, 0.4926125705242157, 0.38512614369392395, 0.539405345916748, 0.25213873386383057, 0.6049361228942871, 0.5129173994064331, 0.6468055248260498, 0.4241001009941101, 0.5184676647186279, 0.26643306016921997, 0.2576526701450348, 0.24749790132045746, 0.31487536430358887, 0.4436500370502472, 0.27684417366981506, 0.4523144066333771, 0.28438034653663635, 0.6031938195228577, 0.6418858170509338, 0.48735159635543823, 0.45896226167678833, 0.2905200123786926, 0.47029268741607666, 0.4960208535194397, 0.4101572632789612, 0.32694098353385925, 0.3065369427204132, 0.3241744935512543, 0.24687929451465607, 0.2425532191991806, 0.32098957896232605, 0.3854921758174896, 0.5924746990203857, 0.4191475212574005, 0.6620663404464722, 0.3485287129878998, 0.4872203469276428, 0.597517192363739, 0.3317739963531494, 0.2723095417022705, 0.33817657828330994, 0.24590513110160828, 0.5254759788513184, 0.29722094535827637, 0.42823976278305054, 0.4481949210166931, 0.48525723814964294, 0.6306295394897461, 0.27901655435562134, 0.49734947085380554, 0.49072855710983276, 0.24703307449817657, 0.6548658013343811, 0.24038134515285492, 0.6028222441673279, 0.2669760286808014, 0.4874405264854431, 0.565401017665863, 0.2509743869304657, 0.22862647473812103, 0.47372013330459595, 0.6432288289070129, 0.2515007257461548, 0.40004491806030273, 0.47243979573249817, 0.3641623258590698, 0.5173113942146301]",0.4417278468608856,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/A Flock Of Seagulls - I Ran (So Far Away).mp3
