centroid_positions,cluster_mass,centroid_filepath,gravitational_constant
"[0.43745264410972595, 0.6780520081520081, 0.48817408084869385, 0.34898531436920166, 0.3870122730731964, 0.39316654205322266, 0.6331577897071838, 0.7146327495574951, 0.44412580132484436, 0.4182959198951721, 0.36882713437080383, 0.4085994362831116, 0.4856621026992798, 0.5395143628120422, 0.5977270007133484, 0.811966598033905, 0.6700669527053833, 0.6789520978927612, 0.4371477961540222, 0.9745162129402161, 0.6613523364067078, 0.4556928873062134, 0.35879969596862793, 0.5821235179901123, 0.4106723964214325, 0.4085075557231903, 0.41170310974121094, 0.9959791898727417, 0.47066688537597656, 0.3489927053451538, 0.41491374373435974, 0.5464434623718262, 0.40169742703437805, 0.322677344083786, 0.3607206344604492, 0.33195385336875916, 0.5875077247619629, 0.5127688050270081, 0.3345640003681183, 0.4586493968963623, 0.9915696382522583, 0.48083415627479553, 0.5694838762283325, 0.42280006408691406, 0.4570925235748291, 0.42948463559150696, 0.45073142647743225, 0.4139408469200134, 0.2843264639377594, 0.5526154637336731, 0.4471764862537384, 0.7103325724601746, 0.4551939368247986, 0.317537784576416, 0.37246018648147583, 0.4735642671585083, 0.457605242729187, 0.6561508774757385, 0.38601750135421753, 0.3421729803085327, 0.5042632818222046, 0.3913347125053406, 0.5694739818572998, 0.34820321202278137, 0.4012276530265808, 0.34831395745277405, 0.6748318076133728, 0.3854447901248932, 0.376364529132843, 0.8742194175720215, 0.30340051651000977, 0.44854408502578735, 0.28290003538131714, 0.5842100381851196, 0.40769776701927185, 0.38002505898475647, 0.5685169100761414, 0.2918314039707184, 0.5154683589935303, 0.6128849983215332, 0.35283973813056946, 0.675430178642273, 0.8508212566375732, 0.4007768929004669, 0.30496084690093994, 0.4278547465801239, 0.5154446363449097, 0.4243796765804291, 0.424991250038147, 0.2540610730648041, 0.3513098657131195, 0.5725160241127014, 0.8019387722015381, 0.4642488360404968, 0.33845555782318115, 0.30310115218162537, 0.43297281861305237, 0.9374234080314636, 0.38945257663726807, 0.2476150244474411, 0.707370400428772, 0.5948984622955322, 0.4464590549468994, 0.46998220682144165, 0.4740520715713501, 0.3245174288749695, 0.49636128544807434, 0.39895832538604736, 0.41736680269241333, 0.4320060610771179, 0.4460093080997467, 0.6424829959869385, 0.3365982174873352, 0.41944676637649536, 0.4348641037940979, 0.9077641367912292, 0.4851280152797699, 0.7502554655075073, 0.3143381178379059, 0.5632229447364807, 0.36711856722831726, 0.4423309862613678, 0.6677014827728271, 0.4749893248081207, 0.597159206867218, 0.679839551448822, 0.3995043635368347, 0.5723214745521545]",0.446478009223938,"/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/2Pac, Digital Underground - I Get Around.mp3",3.3910393714904785
"[0.676285982131958, 0.31370288133621216, 0.3786316514015198, 0.6347042918205261, 0.48266345262527466, 0.5680773854255676, 0.7072957158088684, 0.9942413568496704, 0.3494504988193512, 0.610621988773346, 0.46278271079063416, 0.5521528124809265, 0.3587971329689026, 0.33534446358680725, 0.4109034240245819, 0.3168366849422455, 0.38287094235420227, 0.5054182410240173, 0.3971843123435974, 0.46941280364990234, 0.9124380350112915, 0.3884575068950653, 0.6097120046615601, 0.4098671078681946, 0.8618215322494507, 0.8822475671768188, 0.36430594325065613, 0.5135815739631653, 0.5862210392951965, 0.3143693506717682, 0.36338216066360474, 0.40158724784851074, 0.5330691337585449, 0.4533943235874176, 0.3017255365848541, 0.5300027132034302, 0.5836554765701294, 0.6052330732345581, 0.5545088648796082, 0.27232375741004944, 0.5540367364883423, 0.3477286994457245, 0.44326910376548767, 0.46996936202049255, 0.5798845887184143, 0.470694899559021, 0.35451242327690125, 0.3852096498012543, 0.4895976483821869, 0.5010188221931458, 0.3426121473312378, 0.8065961599349976, 0.40339192748069763, 0.4284486174583435, 0.6394835710525513, 0.6026720404624939, 0.5140195488929749, 0.43016317486763, 0.37574514746665955, 0.4392470717430115, 0.4726731777191162, 0.53432697057724, 0.5324859619140625, 0.3471813201904297, 0.42524203658103943, 0.48571616411209106, 0.3015291392803192, 0.45965930819511414, 0.4803766906261444, 0.3579258918762207, 0.4945438802242279, 0.8349675536155701, 0.5089175701141357, 0.5789931416511536, 0.36683857440948486, 0.4653351902961731, 0.5188332200050354, 0.426028847694397, 0.661867618560791, 0.4689224660396576, 0.4457094371318817, 0.8244566917419434, 0.45278358459472656, 0.33311405777931213, 0.26729241013526917, 0.45650580525398254, 0.44401177763938904, 0.47757598757743835, 0.5036453008651733, 0.348948210477829, 0.45276379585266113, 0.46607741713523865, 0.5795619487762451, 0.4781091809272766, 0.6653823256492615, 0.4403325021266937, 0.408976674079895, 0.43626195192337036, 0.4133200943470001, 0.3452550768852234, 0.44514572620391846, 0.4084557294845581, 0.6210303902626038, 0.7664913535118103, 0.9078170657157898, 0.48547205328941345, 0.4589223563671112, 0.4035983979701996, 0.5960597395896912, 0.682647168636322, 0.34003889560699463, 0.8213146924972534, 0.3708508610725403, 0.4765430688858032, 0.3318697214126587, 0.8227529525756836, 0.41912946105003357, 0.44933122396469116, 0.4154433608055115, 0.406687468290329, 0.33724579215049744, 0.24628376960754395, 0.2523423731327057, 0.3264160752296448, 0.43492451310157776, 0.4215874671936035, 0.5561789870262146, 0.36035269498825073]",0.4267725348472595,"/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/2Pac, K-Ci & JoJo - How Do U Want It.mp3",3.3910393714904785
"[0.6454706788063049, 0.7431283593177795, 0.6212731003761292, 0.5010578036308289, 0.561221182346344, 0.6977258920669556, 0.4417971968650818, 0.5249397158622742, 0.4551572799682617, 0.5840861797332764, 0.395114541053772, 0.8007956743240356, 0.4262736439704895, 0.41093212366104126, 0.4128600060939789, 0.4082135260105133, 0.5426996350288391, 0.5203171372413635, 0.8067527413368225, 0.3376386761665344, 0.4837682545185089, 0.3186403512954712, 0.563180148601532, 0.7028816342353821, 0.44656142592430115, 0.4425562620162964, 0.672538161277771, 0.3407686948776245, 0.444604754447937, 0.3377045691013336, 0.3568154275417328, 0.15073464810848236, 0.6077215671539307, 0.3664257526397705, 0.3234019875526428, 0.7887974977493286, 0.19589918851852417, 0.2841702103614807, 0.20206007361412048, 0.3382629156112671, 0.7529633045196533, 0.417186439037323, 0.4212624132633209, 0.5754162073135376, 0.2613779306411743, 0.4413881301879883, 0.33031556010246277, 0.42537540197372437, 0.5385626554489136, 0.4013254642486572, 0.43919849395751953, 0.36542022228240967, 0.5501692295074463, 0.6798696517944336, 0.37389469146728516, 0.7826904654502869, 0.5519565343856812, 0.40142104029655457, 0.4394570589065552, 0.7343706488609314, 0.4233676493167877, 0.5066325664520264, 0.8537784218788147, 0.36945319175720215, 0.4775843322277069, 0.5871044993400574, 0.4857727289199829, 0.5593154430389404, 0.42584681510925293, 0.6067030429840088, 0.7336987257003784, 0.23961499333381653, 0.9444440603256226, 0.36091724038124084, 0.48112836480140686, 0.6617803573608398, 0.4205659329891205, 0.4761386513710022, 0.997868537902832, 0.8045836687088013, 0.3382645547389984, 0.374780535697937, 0.31771498918533325, 0.32470816373825073, 0.6526448130607605, 0.503367006778717, 0.5186952948570251, 0.3984661400318146, 0.3204616904258728, 0.4421638548374176, 0.39678308367729187, 0.42086902260780334, 0.19918908178806305, 0.5040107369422913, 0.3962835371494293, 0.503930389881134, 0.5035371780395508, 0.3505777418613434, 0.4052305221557617, 0.8779566884040833, 0.4640674889087677, 0.558929979801178, 0.44652000069618225, 0.3677902817726135, 0.8916877508163452, 0.44607919454574585, 0.6500288248062134, 0.28101643919944763, 0.5342485904693604, 0.4855026304721832, 0.7577979564666748, 0.2609620988368988, 0.54399573802948, 0.49119672179222107, 0.43111976981163025, 0.33426716923713684, 0.7029513120651245, 0.30176660418510437, 0.4881208837032318, 0.5076184868812561, 0.4331536889076233, 0.39277806878089905, 0.4722043573856354, 0.5460613965988159, 0.5316489934921265, 0.3930723965167999, 0.5315067768096924, 0.4102804362773895]",0.5019681453704834,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/38 Special - Hold On Loosely.mp3,3.3910393714904785
"[0.4327821433544159, 0.3914966285228729, 0.36027291417121887, 0.5198031067848206, 0.44499972462654114, 0.46369150280952454, 0.4248563051223755, 0.4762863218784332, 0.40501001477241516, 0.6073881983757019, 0.5857993960380554, 0.2951059639453888, 0.4652954041957855, 0.6074153184890747, 0.4917029142379761, 0.3559962213039398, 0.2815408408641815, 0.42684707045555115, 0.5534989833831787, 0.6376779675483704, 0.3234958052635193, 0.40674686431884766, 0.41199594736099243, 0.7747682929039001, 0.3960731625556946, 0.5059182047843933, 0.43520843982696533, 0.6404627561569214, 0.39852091670036316, 0.46203890442848206, 0.39671590924263, 0.9599135518074036, 0.42115235328674316, 0.37983351945877075, 0.36649367213249207, 0.6622675061225891, 0.42022302746772766, 0.44609004259109497, 0.5980464816093445, 0.3640885353088379, 0.9527685642242432, 0.9271230697631836, 0.7190518379211426, 0.6774516105651855, 0.4265967905521393, 0.4026363492012024, 0.42431890964508057, 0.4606480598449707, 0.3388575613498688, 0.4331972002983093, 0.5861217975616455, 0.5205355882644653, 0.48761481046676636, 0.47648385167121887, 0.3997909426689148, 0.3286285996437073, 0.41866737604141235, 0.4541942775249481, 0.4000757038593292, 0.4421873390674591, 0.5668036341667175, 0.44310104846954346, 0.3850180208683014, 0.325187623500824, 0.519284188747406, 0.5452840328216553, 0.5332664847373962, 0.3451201617717743, 0.516801118850708, 0.6105645298957825, 0.5266860723495483, 0.36019378900527954, 0.4319118857383728, 0.3634760081768036, 0.4593784809112549, 0.3519548177719116, 0.2971096336841583, 0.6493713855743408, 0.37692496180534363, 0.28988537192344666, 0.4909842312335968, 0.437606543302536, 0.5699204206466675, 0.44316914677619934, 0.44316762685775757, 0.6317457556724548, 0.43131178617477417, 0.5810073614120483, 0.38306447863578796, 0.5323577523231506, 0.31032681465148926, 0.6665114760398865, 0.44101274013519287, 0.42290815711021423, 0.3853779435157776, 0.8019870519638062, 0.5447267293930054, 0.4637871980667114, 0.3632681667804718, 0.5242327451705933, 0.5533689856529236, 0.34714335203170776, 0.5371713638305664, 0.37202292680740356, 0.384378582239151, 0.7018166780471802, 0.6004826426506042, 0.6722360253334045, 0.9309259653091431, 0.40918174386024475, 0.6309378743171692, 0.5341081023216248, 0.414987713098526, 0.4086254835128784, 0.42835095524787903, 0.3900375962257385, 0.365643173456192, 0.5041186213493347, 0.37547436356544495, 0.44924139976501465, 0.6805510520935059, 0.333368182182312, 0.3636212646961212, 0.44716647267341614, 0.4015065133571625, 0.994287371635437, 0.46706777811050415, 0.41850659251213074]",0.4601810872554779,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/3rd Bass - Pop Goes The Weasel.mp3,3.3910393714904785
"[0.5344547033309937, 0.30913659930229187, 0.8616943359375, 0.33683842420578003, 0.4111195504665375, 0.32289084792137146, 0.4127550721168518, 0.5594568252563477, 0.6787142157554626, 0.5243278741836548, 0.24384430050849915, 0.34550830721855164, 0.823006808757782, 0.387999951839447, 0.6377078294754028, 0.38275346159935, 0.36389780044555664, 0.30655303597450256, 0.49687278270721436, 0.25677260756492615, 0.5144997239112854, 0.2504223585128784, 0.3286270499229431, 0.6870465874671936, 0.6059799194335938, 0.47267070412635803, 0.5313421487808228, 0.3354608714580536, 0.5314681529998779, 0.5154017210006714, 0.3811972439289093, 0.4172466993331909, 0.5888137221336365, 0.8305374383926392, 0.5181667804718018, 0.6953140497207642, 0.23985211551189423, 0.4835985600948334, 0.6485661864280701, 0.18914134800434113, 0.5396859645843506, 0.29511314630508423, 0.30381298065185547, 0.800206184387207, 0.9107087254524231, 0.6450926661491394, 0.8110538125038147, 0.18375325202941895, 0.5205184817314148, 0.5811829566955566, 0.396430104970932, 0.350805401802063, 0.7850894927978516, 0.47864440083503723, 0.5187731981277466, 0.3869384825229645, 0.5578479766845703, 0.40457555651664734, 0.4990365207195282, 0.5253714919090271, 0.4980149269104004, 0.6204422116279602, 0.6542696952819824, 0.3282144367694855, 0.34351351857185364, 0.7135160565376282, 0.43722280859947205, 0.4369770586490631, 0.4997323155403137, 0.25078079104423523, 0.44686228036880493, 0.5448406338691711, 0.7739582657814026, 0.3264767825603485, 0.49890854954719543, 0.6674538850784302, 0.35528525710105896, 0.8839973211288452, 0.874612033367157, 0.49860042333602905, 0.5623538494110107, 0.32883015275001526, 0.42271485924720764, 0.2883249819278717, 0.8084012866020203, 0.45447662472724915, 0.6113936305046082, 0.7946650981903076, 0.3651319742202759, 0.4323790967464447, 0.5314023494720459, 0.45345813035964966, 0.26611873507499695, 0.670089066028595, 0.4083220660686493, 0.4086514711380005, 0.559369683265686, 0.8250879049301147, 0.709383487701416, 0.345935195684433, 0.5209802389144897, 0.5594719648361206, 0.8076443076133728, 0.41122886538505554, 0.6704842448234558, 0.41204699873924255, 0.48237136006355286, 0.3746647238731384, 0.42312896251678467, 0.5835714936256409, 0.3246598243713379, 0.6732216477394104, 0.6851718425750732, 0.31526485085487366, 0.299137145280838, 0.6756871938705444, 0.3216477334499359, 0.5971450209617615, 0.3822284936904907, 0.5145010948181152, 0.8578622937202454, 0.28441768884658813, 0.4125809967517853, 0.5943182110786438, 0.5245574116706848, 0.3951607346534729, 0.31397807598114014, 0.4941808879375458]",0.508703351020813,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/4 Non Blondes - What's Up.mp3,3.3910393714904785
"[0.7179052829742432, 0.3991948366165161, 0.31101369857788086, 0.37736132740974426, 0.5655002593994141, 0.3828350305557251, 0.34567990899086, 0.7115205526351929, 0.4488493800163269, 0.5580446720123291, 0.3147808909416199, 0.42960524559020996, 0.3105567395687103, 0.3325634300708771, 0.43939244747161865, 0.4395066797733307, 0.5318974852561951, 0.8627470135688782, 0.6573318243026733, 0.27991893887519836, 0.7523075342178345, 0.406816691160202, 0.45114144682884216, 0.6678214073181152, 0.35024720430374146, 0.7110595107078552, 0.29374492168426514, 0.38807404041290283, 0.5065671801567078, 0.45430201292037964, 0.4059566557407379, 0.4998854696750641, 0.32667815685272217, 0.6048725843429565, 0.4374293088912964, 0.30331531167030334, 0.8436558246612549, 0.8401874303817749, 0.35614120960235596, 0.4601445198059082, 0.49367615580558777, 0.4000123143196106, 0.5138541460037231, 0.4592762291431427, 0.37206530570983887, 0.4827480912208557, 0.4930151700973511, 0.3620716631412506, 0.32968273758888245, 0.4659198522567749, 0.4006751477718353, 0.6284552812576294, 0.3169689178466797, 0.3834320902824402, 0.4662347733974457, 0.8000305891036987, 0.3558954894542694, 0.4353887438774109, 0.4319005012512207, 0.26107949018478394, 0.6266186237335205, 0.6482683420181274, 0.6601506471633911, 0.3635917603969574, 0.2958649694919586, 0.3731996715068817, 0.3699631989002228, 0.44304975867271423, 0.3492129147052765, 0.20210060477256775, 0.39324143528938293, 0.38607415556907654, 0.3700597882270813, 0.47484099864959717, 0.48551881313323975, 0.4746064841747284, 0.46249663829803467, 0.3996208906173706, 0.3887556195259094, 0.4605053961277008, 0.47778382897377014, 0.6457103490829468, 0.3440786302089691, 0.5888199210166931, 0.2633141577243805, 0.3780614733695984, 0.46188145875930786, 0.6529990434646606, 0.47362515330314636, 0.9262807965278625, 0.4100750982761383, 0.3002210855484009, 0.31288009881973267, 0.39979493618011475, 0.3546326160430908, 0.5937406420707703, 0.43238234519958496, 0.4121105968952179, 0.3133121728897095, 0.37267348170280457, 0.39294716715812683, 0.30098584294319153, 0.5111820697784424, 0.32216042280197144, 0.3622388541698456, 0.44507771730422974, 0.37339088320732117, 0.41836148500442505, 0.5345590710639954, 0.4472261369228363, 0.3792746663093567, 0.2997071444988251, 0.4085618555545807, 0.5394412875175476, 0.36643481254577637, 0.8755415081977844, 0.4705124795436859, 0.475624144077301, 0.40442562103271484, 0.42916837334632874, 0.25961044430732727, 0.7688230276107788, 0.6663683652877808, 0.5890297889709473, 0.764000654220581, 0.5355271697044373, 0.49540844559669495, 0.6007891297340393]",0.43840575218200684,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/50 Cent - How to Rob (feat. The Madd Rapper).mp3,3.3910393714904785
"[0.45084133744239807, 0.7823823094367981, 0.7610795497894287, 0.3588063716888428, 0.3955094516277313, 0.4697950780391693, 0.836001455783844, 0.5703140497207642, 0.4015980660915375, 0.6193093657493591, 0.37948375940322876, 0.35543492436408997, 0.4014667570590973, 0.8628324270248413, 0.501200795173645, 0.32518550753593445, 0.37717998027801514, 0.6797382235527039, 0.6279722452163696, 0.956294596195221, 0.8192965984344482, 0.3333587646484375, 0.571739912033081, 0.4757394790649414, 0.5122184753417969, 0.31692880392074585, 0.5827300548553467, 0.6486065983772278, 0.5118370056152344, 0.5572978854179382, 0.3823278844356537, 0.47196999192237854, 0.4844958186149597, 0.394893079996109, 0.36087146401405334, 0.48291441798210144, 0.4073876142501831, 0.6191731691360474, 0.36759552359580994, 0.46568694710731506, 0.9643376469612122, 0.2094758301973343, 0.6751841306686401, 0.3239550292491913, 0.4293522834777832, 0.472744882106781, 0.3290224075317383, 0.3278239369392395, 0.42928430438041687, 0.9168831706047058, 0.3748747706413269, 0.40496647357940674, 0.41905269026756287, 0.31171950697898865, 0.4839843809604645, 0.3341221213340759, 0.4207165539264679, 0.2639404535293579, 0.5232024788856506, 0.4148677587509155, 0.6339507699012756, 0.394384503364563, 0.5022739768028259, 0.38013356924057007, 0.7623257637023926, 0.537301242351532, 0.3459950387477875, 0.46471044421195984, 0.5011443495750427, 0.4050053060054779, 0.42226120829582214, 0.6528624892234802, 0.7468841671943665, 0.5408844351768494, 0.353456974029541, 0.7106214761734009, 0.4609507918357849, 0.42255622148513794, 0.6453871726989746, 0.4572319984436035, 0.36735790967941284, 0.3917011022567749, 0.6561898589134216, 0.3247644901275635, 0.3656521439552307, 0.43257033824920654, 0.4831293821334839, 0.48146557807922363, 0.4529898464679718, 0.44834157824516296, 0.4509907066822052, 0.5180444717407227, 0.6052250862121582, 0.40415871143341064, 0.3925507366657257, 0.35369324684143066, 0.418182373046875, 0.60640549659729, 0.4608560800552368, 0.6435288190841675, 0.3817889392375946, 0.5790162086486816, 0.3385038673877716, 0.3425869643688202, 0.5271391868591309, 0.45890459418296814, 0.37305817008018494, 0.4609697759151459, 0.7816404700279236, 0.48515141010284424, 0.644659698009491, 0.43132081627845764, 0.8590144515037537, 0.5427689552307129, 0.33016902208328247, 0.7819334864616394, 0.3433884084224701, 0.2585465610027313, 0.439950555562973, 0.8677363395690918, 0.8006591200828552, 0.4389248788356781, 0.46428951621055603, 0.41775238513946533, 0.5534895062446594, 0.4138658046722412, 0.3368685245513916, 0.3668348789215088]",0.442302405834198,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/50 Cent - I Get Money.mp3,3.3910393714904785
"[0.36098986864089966, 0.389742910861969, 0.7325126528739929, 0.5797619819641113, 0.338482528924942, 0.49840402603149414, 0.504173219203949, 0.8535323143005371, 0.31761327385902405, 0.5955644249916077, 0.375949501991272, 0.5770918726921082, 0.38589587807655334, 0.5004643797874451, 0.390411376953125, 0.42127829790115356, 0.6231856346130371, 0.9738994240760803, 0.4208432734012604, 0.4563724100589752, 0.5471842288970947, 0.5709385275840759, 0.40386685729026794, 0.46496525406837463, 0.6604052782058716, 0.45701152086257935, 0.4236901104450226, 0.21881037950515747, 0.5438733696937561, 0.449518620967865, 0.5666840076446533, 0.4947253465652466, 0.7018387317657471, 0.3026108145713806, 0.2703094780445099, 0.44017478823661804, 0.33706218004226685, 0.4924844801425934, 0.42174315452575684, 0.34844034910202026, 0.4904690980911255, 0.8420965671539307, 0.3929777443408966, 0.47633883357048035, 0.6289984583854675, 0.4501546323299408, 0.4292888045310974, 0.5251196026802063, 0.3904993534088135, 0.41010499000549316, 0.5643312335014343, 0.46994778513908386, 0.4471961259841919, 0.2713392972946167, 0.5175126791000366, 0.36426761746406555, 0.3188117742538452, 0.36164507269859314, 0.4470791518688202, 0.3627559244632721, 0.6199694275856018, 0.5151692032814026, 0.519579291343689, 0.2772086560726166, 0.2945474088191986, 0.39540669322013855, 0.37047356367111206, 0.4152420461177826, 0.4193741977214813, 0.29589661955833435, 0.38513046503067017, 0.3907892107963562, 0.41388165950775146, 0.45013830065727234, 0.3946326673030853, 0.41592174768447876, 0.4236660301685333, 0.5037420988082886, 0.8221580386161804, 0.36153078079223633, 0.4791293442249298, 0.3340701758861542, 0.3904735743999481, 0.4738928973674774, 0.32505089044570923, 0.45620036125183105, 0.5089571475982666, 0.5112568736076355, 0.3267545700073242, 0.3974871039390564, 0.35426637530326843, 0.2539723217487335, 0.5535042881965637, 0.40492984652519226, 0.4661560356616974, 0.2561628520488739, 0.5155454874038696, 0.3973638713359833, 0.45310333371162415, 0.3578099310398102, 0.4784766435623169, 0.3547615706920624, 0.6492984294891357, 0.35879579186439514, 0.37992921471595764, 0.3725903332233429, 0.37775716185569763, 0.6427741050720215, 0.5269649028778076, 0.7611172795295715, 0.32983750104904175, 0.3602825105190277, 0.5018897652626038, 0.5774266123771667, 0.42254993319511414, 0.49025964736938477, 0.439130961894989, 0.7827943563461304, 0.6219518184661865, 0.7319036722183228, 0.458477646112442, 0.6281699538230896, 0.49758148193359375, 0.3317635953426361, 0.9253002405166626, 0.4683428704738617, 0.8396867513656616, 0.641527533531189]",0.4499722123146057,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/50 Cent - In Da Club.mp3,3.3910393714904785
"[0.33604860305786133, 0.4330655634403229, 0.3836209177970886, 0.6265625357627869, 0.38882607221603394, 0.43492114543914795, 0.24533642828464508, 0.35994061827659607, 0.40948396921157837, 0.6522118449211121, 0.4752793610095978, 0.36458638310432434, 0.7110611796379089, 0.4436226189136505, 0.775276243686676, 0.4386644661426544, 0.8071484565734863, 0.46735209226608276, 0.593716561794281, 0.46400320529937744, 0.42276936769485474, 0.48880648612976074, 0.45560210943222046, 0.4883105158805847, 0.3890758752822876, 0.38811033964157104, 0.4671145975589752, 0.23987728357315063, 0.5586109757423401, 0.45854026079177856, 0.5946528315544128, 0.5672455430030823, 0.5902798175811768, 0.46847304701805115, 0.3847276568412781, 0.6557807922363281, 0.6447969079017639, 0.6846329569816589, 0.540378212928772, 0.47447770833969116, 0.30091843008995056, 0.621044397354126, 0.40784624218940735, 0.39401769638061523, 0.30700236558914185, 0.4989508390426636, 0.29984837770462036, 0.5132928490638733, 0.5032745599746704, 0.2519066035747528, 0.4517362117767334, 0.7947739958763123, 0.4491758942604065, 0.5469123721122742, 0.5138734579086304, 0.464172899723053, 0.47690707445144653, 0.8178752064704895, 0.46398186683654785, 0.4093688428401947, 0.4050620198249817, 0.6576098799705505, 0.3576144576072693, 0.5272785425186157, 0.4318879246711731, 0.6091504096984863, 0.28611403703689575, 0.7362366914749146, 0.44253432750701904, 0.3402915596961975, 0.3680287003517151, 0.5214845538139343, 0.4337499439716339, 0.36517781019210815, 0.5225624442100525, 0.36823397874832153, 0.5359250903129578, 0.37252095341682434, 0.3788350522518158, 0.35261738300323486, 0.36810120940208435, 0.5427564978599548, 0.6240688562393188, 0.3064744472503662, 0.2657136917114258, 0.43612271547317505, 0.36056798696517944, 0.3616046905517578, 0.6367825269699097, 0.2642224133014679, 0.4792238473892212, 0.46022164821624756, 0.5068429112434387, 0.36326298117637634, 0.4409201741218567, 0.42166566848754883, 0.374663382768631, 0.43708816170692444, 0.4537806212902069, 0.4562858045101166, 0.46516668796539307, 0.4571206271648407, 0.49071767926216125, 0.7392120361328125, 0.6778492331504822, 0.6246278285980225, 0.664142906665802, 0.2962667942047119, 0.35254034399986267, 0.41660264134407043, 0.5258665680885315, 0.8198898434638977, 0.22298936545848846, 0.7147825956344604, 0.7716270089149475, 0.37140190601348877, 0.3850193917751312, 0.4352096915245056, 0.5973677635192871, 0.41171860694885254, 0.34172144532203674, 0.30804508924484253, 0.46166595816612244, 0.3619929850101471, 0.6452490091323853, 0.484768271446228, 0.5443463921546936, 0.5506985783576965]",0.45278725028038025,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/808 State - Pacific 202.mp3,3.3910393714904785
"[0.33441105484962463, 0.6571882367134094, 0.391408234834671, 0.7912505865097046, 0.49564021825790405, 0.4670570492744446, 0.37602388858795166, 0.41342753171920776, 0.6491709351539612, 0.557625949382782, 0.3773483335971832, 0.4554462134838104, 0.6760307550430298, 0.3898409903049469, 0.5591517686843872, 0.5239140391349792, 0.36414825916290283, 0.26401862502098083, 0.32198044657707214, 0.4116343557834625, 0.4027884304523468, 0.4089238941669464, 0.33240100741386414, 0.8050678372383118, 0.3000805675983429, 0.32797369360923767, 0.7650690078735352, 0.3640691936016083, 0.3864598274230957, 0.7023066282272339, 0.4294636845588684, 0.3228268027305603, 0.5133944749832153, 0.43542197346687317, 0.999617874622345, 0.4904699921607971, 0.2896573841571808, 0.252392053604126, 0.7327040433883667, 0.2782249450683594, 0.5762540698051453, 0.37842363119125366, 0.3926812708377838, 0.4700501561164856, 0.33793869614601135, 0.3217196464538574, 0.32039403915405273, 0.33199644088745117, 0.7335600256919861, 0.32821598649024963, 0.48493072390556335, 0.3751387894153595, 0.6001589894294739, 0.40797707438468933, 0.625116765499115, 0.3321356773376465, 0.3577714264392853, 0.4926776885986328, 0.47802385687828064, 0.6823420524597168, 0.32003387808799744, 0.3583764433860779, 0.34069088101387024, 0.38941246271133423, 0.489094078540802, 0.8840796947479248, 0.5535525679588318, 0.6462957262992859, 0.4300955832004547, 0.6256892085075378, 0.5227439999580383, 0.39592739939689636, 0.7798354625701904, 0.39996203780174255, 0.4613575339317322, 0.49778294563293457, 0.4505983293056488, 0.6121692061424255, 0.29168832302093506, 0.5143264532089233, 0.555204451084137, 0.43132710456848145, 0.7925560474395752, 0.2696477472782135, 0.45619064569473267, 0.6027630567550659, 0.695561945438385, 0.6995775699615479, 0.44046640396118164, 0.7484753727912903, 0.7452419400215149, 0.9083951115608215, 0.25831466913223267, 0.8225293159484863, 0.2724830210208893, 0.5697248578071594, 0.4277789890766144, 0.40269285440444946, 0.6470988988876343, 0.5935437679290771, 0.5755891799926758, 0.49477630853652954, 0.6239376068115234, 0.5310313105583191, 0.6550093293190002, 0.41684597730636597, 0.6752103567123413, 0.29998457431793213, 0.5057539343833923, 0.4986210763454437, 0.4508259892463684, 0.54488205909729, 0.8748239874839783, 0.7853958010673523, 0.37172016501426697, 0.5660415887832642, 0.3356582522392273, 0.5542166829109192, 0.38767218589782715, 0.4390266239643097, 0.5876951813697815, 0.5195080041885376, 0.5201038122177124, 0.2768484055995941, 0.3354890048503876, 0.5560983419418335, 0.5130804181098938, 0.34275901317596436]",0.4758944809436798,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/A Camp - I Can Buy You.mp3,3.3910393714904785
