,idx,accuracy,accuracy_top5,num_samples,file_name
110,7789,0.9024390243902439,0.975609756097561,41,-1
111,1240,0.9682539682539683,0.9841269841269841,63,-1
112,3789,0.9444444444444444,0.9814814814814815,54,-1
113,8123,0.9242424242424242,0.9696969696969697,66,-1
114,2752,0.9207920792079208,0.9801980198019802,101,-1
115,7947,0.98,1.0,50,-1
116,7283,1.0,1.0,132,-1
117,6733,0.881578947368421,0.9605263157894737,76,-1
118,7836,0.7384615384615385,0.8615384615384616,65,-1
119,8191,0.7115384615384616,0.9230769230769231,52,-1
120,5967,0.9637096774193549,0.9919354838709677,248,-1
121,8417,1.0,1.0,96,-1
122,1368,0.9367088607594937,0.9746835443037974,79,-1
123,5771,0.75,0.9318181818181818,44,-1
124,2419,0.8543689320388349,0.9611650485436893,103,-1
125,3049,0.9803921568627451,1.0,51,-1
126,1268,0.975,1.0,40,-1
127,1475,0.7164179104477612,0.8656716417910447,67,-1
128,7432,0.9855072463768116,1.0,69,-1
129,513,0.9439252336448598,0.9719626168224299,107,-1
130,7632,0.8272727272727273,0.9181818181818182,110,-1
131,2126,0.9847328244274809,1.0,131,-1
132,7292,0.95,0.9714285714285714,140,-1
133,2254,0.8448275862068966,0.9482758620689655,58,-1
134,8652,0.8412698412698413,0.9365079365079365,63,-1
135,9263,0.91701244813278,0.9875518672199171,241,-1
136,7857,0.9824561403508771,1.0,57,-1
137,1826,1.0,1.0,122,-1
138,5713,0.7837837837837838,0.8851351351351351,148,-1
139,6194,0.8666666666666667,0.9888888888888889,90,-1
140,4292,0.9831460674157303,1.0,178,-1
141,8912,0.9777777777777777,1.0,90,-1
142,9401,0.7538461538461538,0.9538461538461539,65,-1
143,346,0.9862068965517241,0.993103448275862,145,-1
144,5754,0.9224137931034483,0.9741379310344828,116,-1
145,4034,0.8490566037735849,0.9528301886792453,106,-1
146,3860,0.8,0.9419354838709677,155,-1
147,8960,0.975,0.9875,80,-1
148,615,0.9523809523809523,0.9761904761904762,84,-1
149,8636,1.0,1.0,69,-1
150,5263,0.9761904761904762,0.9761904761904762,84,-1
151,8129,1.0,1.0,77,-1
152,2756,0.9523809523809523,0.9841269841269841,63,-1
153,1109,0.961038961038961,0.987012987012987,77,-1
154,4003,0.9565217391304348,0.9855072463768116,69,-1
155,4939,0.9789473684210527,0.9894736842105263,95,-1
156,2798,0.7925925925925926,0.9481481481481482,135,-1
157,4462,0.6517857142857143,0.9642857142857143,112,-1
158,4259,0.8083832335329342,0.9221556886227545,167,-1
159,3569,0.9285714285714286,0.9523809523809523,84,-1
160,5609,0.9759036144578314,0.9759036144578314,83,-1
161,1318,0.92,0.9466666666666667,75,-1
162,1302,0.9827586206896551,0.9827586206896551,58,-1
163,9143,1.0,1.0,52,-1
164,6382,0.9655172413793104,1.0,87,-1
165,9007,0.9166666666666666,0.9583333333333334,48,-1
166,7294,0.8235294117647058,0.9607843137254902,102,-1
167,5055,1.0,1.0,64,-1
168,1643,0.9545454545454546,0.9696969696969697,66,-1
169,7256,0.890625,0.96875,64,-1
170,2285,0.8769230769230769,0.9076923076923077,65,-1
171,9078,0.9591836734693877,0.9897959183673469,196,-1
172,7405,0.7916666666666666,0.9629629629629629,216,-1
173,8487,0.9791666666666666,1.0,96,-1
174,5483,0.9230769230769231,0.9560439560439561,91,-1
175,7445,1.0,1.0,55,-1
176,3145,0.8255813953488372,0.9186046511627907,86,-1
177,7135,0.9849056603773585,0.9849056603773585,265,-1
178,1394,0.627906976744186,0.8604651162790697,86,-1
179,6638,0.9473684210526315,1.0,57,-1
180,8294,0.9444444444444444,0.9814814814814815,54,-1
181,2502,0.9818181818181818,1.0,55,-1
182,500,0.8085106382978723,0.9361702127659575,47,-1
183,1569,0.9746835443037974,1.0,79,-1
184,1086,0.9912280701754386,0.9912280701754386,114,-1
185,2733,0.9178082191780822,0.9863013698630136,73,-1
186,904,0.6666666666666666,0.85,120,-1
187,5465,0.868421052631579,0.956140350877193,114,-1
188,5558,0.89,0.96,100,-1
189,9132,0.9603960396039604,0.9702970297029703,101,-1
190,4421,0.9322033898305084,0.9745762711864406,118,-1
191,4508,0.9489795918367347,0.9897959183673469,98,-1
192,4113,0.9565217391304348,0.9855072463768116,69,-1
193,9471,1.0,1.0,127,-1
194,766,0.92,1.0,50,-1
195,3853,0.8372093023255814,0.9813953488372092,215,-1
196,364,0.8588235294117647,0.9647058823529412,85,-1
197,1913,0.9911504424778761,1.0,113,-1
198,503,0.7313432835820896,0.9104477611940298,67,-1
199,7536,0.8977272727272727,0.8977272727272727,88,-1
200,7656,0.971830985915493,0.9859154929577465,142,-1
201,3633,0.7567567567567568,0.8851351351351351,148,-1
202,4899,1.0,1.0,44,-1
203,4250,0.8813559322033898,0.9830508474576272,59,-1
204,9473,1.0,1.0,106,-1
205,431,1.0,1.0,54,-1
206,6468,0.9888888888888889,0.9888888888888889,90,-1
207,3215,0.975,1.0,80,-1
208,3424,0.8942307692307693,0.9423076923076923,104,-1
209,5727,0.9841269841269841,0.9841269841269841,63,-1
210,6488,0.8522727272727273,0.9772727272727273,88,-1
211,695,0.9104477611940298,0.9552238805970149,67,-1
212,7112,0.9945205479452055,0.9972602739726028,365,-1
213,7380,0.75,0.9375,80,-1
214,8943,0.9649122807017544,1.0,57,-1
215,1184,0.9384615384615385,0.9538461538461539,65,-1
216,5192,0.9246323529411765,0.9908088235294118,544,-1
217,9428,0.9787234042553191,0.9893617021276596,94,-1
218,1199,0.9560439560439561,0.967032967032967,91,-1
219,9491,0.8260869565217391,0.9710144927536232,69,-1
220,6632,0.782608695652174,0.9130434782608695,69,-1
221,4707,0.9344262295081968,0.9836065573770492,61,-1
222,3944,0.9661016949152542,0.9830508474576272,59,-1
223,6974,0.9672131147540983,1.0,61,-1
224,8992,0.9869281045751634,1.0,153,-1
225,8771,0.875,0.9318181818181818,88,-1
226,5876,0.9924812030075187,0.9924812030075187,133,-1
227,6246,0.75,0.82,100,-1
228,260,0.9692307692307692,0.9846153846153847,65,-1
229,2766,0.9242424242424242,0.9696969696969697,66,-1
230,4418,0.9298245614035088,0.9649122807017544,57,-1
231,1719,0.7789473684210526,0.9578947368421052,95,-1
232,3027,0.8,0.9571428571428572,210,-1
233,7960,0.9285714285714286,0.9761904761904762,126,-1
234,4446,0.5393258426966292,0.9550561797752809,89,-1
235,1675,0.9176470588235294,0.9647058823529412,85,-1
236,2329,0.9696969696969697,0.9848484848484849,66,-1
237,4311,0.99,0.99,100,-1
238,8005,0.9418604651162791,0.9767441860465116,86,-1
239,9220,0.7777777777777778,0.9523809523809523,63,-1
240,5578,0.971830985915493,0.9859154929577465,71,-1
241,2702,0.8780487804878049,0.9024390243902439,41,-1
242,8401,0.9841269841269841,0.9841269841269841,63,-1
243,6744,0.9661016949152542,1.0,59,-1
244,1044,0.9747899159663865,0.9915966386554622,119,-1
245,3904,0.9390243902439024,0.975609756097561,82,-1
246,1621,0.8947368421052632,0.9868421052631579,76,-1
247,7202,0.8,0.9,110,-1
248,6716,0.9444444444444444,0.9814814814814815,54,-1
249,4883,0.775,0.9,80,-1
250,9095,0.9142857142857143,0.9714285714285714,70,-1
251,8046,1.0,1.0,112,-1
252,526,0.8082191780821918,0.9726027397260274,73,-1
253,5812,0.9690721649484536,0.9896907216494846,97,-1
254,2616,0.9381443298969072,0.9896907216494846,97,-1
255,988,0.8532110091743119,0.981651376146789,109,-1
256,9178,0.9836065573770492,0.9836065573770492,61,-1
257,6386,0.9838709677419355,1.0,62,-1
258,1945,0.9560439560439561,0.978021978021978,91,-1
259,454,0.7346938775510204,0.8877551020408163,98,-1
260,5447,0.9593220338983051,0.9932203389830508,295,-1
261,2050,0.98,1.0,50,-1
262,4335,0.8636363636363636,0.9727272727272728,110,-1
263,2912,0.5396825396825397,0.7301587301587301,63,-1
264,8285,0.9710144927536232,1.0,69,-1
265,2458,1.0,1.0,88,-1
266,287,0.847457627118644,0.9661016949152542,59,-1
267,6919,0.9402985074626866,0.9701492537313433,67,-1
268,5699,0.9672131147540983,0.9754098360655737,122,-1
269,1855,0.6648351648351648,0.9065934065934066,182,-1
270,1974,0.9387755102040817,1.0,49,-1
271,939,0.8854166666666666,0.9166666666666666,96,-1
272,204,0.9041095890410958,0.9315068493150684,73,-1
273,8983,0.9444444444444444,0.9861111111111112,72,-1
274,2195,0.9900990099009901,0.9900990099009901,101,-1
275,3204,0.9830508474576272,0.9830508474576272,59,-1
276,1856,0.9333333333333333,0.9866666666666667,75,-1
277,6204,0.9534883720930233,0.9767441860465116,86,-1
278,3055,0.9770992366412213,0.9923664122137404,131,-1
279,4747,0.5339805825242718,0.6893203883495146,103,-1
280,2022,0.9777777777777777,0.9851851851851852,135,-1
281,6610,0.75,0.8881578947368421,152,-1
282,4268,0.9104477611940298,1.0,67,-1
283,2891,0.9767441860465116,0.9941860465116279,172,-1
284,8844,0.9682539682539683,0.9682539682539683,63,-1
285,5164,0.8947368421052632,0.9736842105263158,76,-1
286,7312,1.0,1.0,93,-1
287,5206,0.9378531073446328,0.9661016949152542,177,-1
288,5554,0.8028846153846154,0.9086538461538461,208,-1
289,5749,0.9932659932659933,0.9966329966329966,297,-1
290,6283,0.8921568627450981,0.9705882352941176,102,-1
291,2950,0.9152542372881356,0.9661016949152542,59,-1
292,3197,0.8823529411764706,0.9411764705882353,51,-1
293,7566,0.9534883720930233,0.9767441860465116,129,-1
294,7923,0.926829268292683,0.9512195121951219,82,-1
295,1778,0.9888268156424581,1.0,179,-1
296,5851,1.0,1.0,78,-1
297,8556,0.971830985915493,0.971830985915493,71,-1
298,8980,0.8448275862068966,0.9612068965517241,232,-1
299,7171,0.9382716049382716,0.9753086419753086,81,-1
300,6995,0.882051282051282,0.9769230769230769,390,-1
301,5639,0.7040816326530612,0.8673469387755102,98,-1
302,3163,0.9714285714285714,0.9809523809523809,105,-1
303,5741,0.9285714285714286,0.9714285714285714,70,-1
304,152,0.9296875,0.984375,128,-1
305,4800,0.9420289855072463,0.9855072463768116,69,-1
306,5698,0.9354838709677419,0.9741935483870968,155,-1
307,567,0.9906542056074766,1.0,107,-1
308,7776,0.8695652173913043,1.0,46,-1
309,6619,0.9803921568627451,1.0,51,-1
310,5221,0.8227848101265823,0.9240506329113924,79,-1
311,3216,0.9540229885057471,0.9885057471264368,87,-1
312,6218,0.94,0.98,50,-1
313,5905,0.8977272727272727,0.9431818181818182,88,-1
314,7430,0.9895833333333334,1.0,96,-1
315,4218,0.9375,0.953125,64,-1
316,236,0.8604651162790697,0.9612403100775194,129,-1
317,7602,0.9629629629629629,0.9814814814814815,54,-1
318,7840,0.9176470588235294,0.9882352941176471,85,-1
319,3425,1.0,1.0,78,-1
320,6011,0.9487179487179487,1.0,78,-1
321,4290,0.9659863945578231,0.9931972789115646,147,-1
322,3420,0.9431818181818182,0.9545454545454546,88,-1
323,9,0.8571428571428571,0.9761904761904762,42,-1
324,2787,0.9444444444444444,0.9814814814814815,54,-1
325,4782,0.92,0.98,50,-1
326,8746,0.9166666666666666,0.9537037037037037,108,-1
327,187,0.9558823529411765,1.0,68,-1
328,7276,1.0,1.0,80,-1
329,7,0.8840579710144928,1.0,69,-1
330,7790,0.9361702127659575,1.0,47,-1
331,1668,0.8360655737704918,0.9180327868852459,61,-1
332,2213,0.8888888888888888,0.9382716049382716,81,-1
333,5085,0.8656716417910447,0.9552238805970149,67,-1
334,3230,0.7741935483870968,0.9225806451612903,155,-1
335,6697,0.9583333333333334,0.9895833333333334,96,-1
336,5339,0.8699186991869918,0.9349593495934959,123,-1
337,5759,0.9930555555555556,1.0,144,-1
338,9329,0.9615384615384616,0.9807692307692307,104,-1
339,6841,0.992,1.0,125,-1
340,4207,0.8051948051948052,0.922077922077922,77,-1
341,7468,0.9343065693430657,1.0,137,-1
342,8242,1.0,1.0,58,-1
343,3639,0.9125,0.9875,80,-1
344,8382,0.9420289855072463,0.9565217391304348,69,-1
345,3398,0.978494623655914,0.989247311827957,93,-1
346,3441,0.9893617021276596,0.9893617021276596,94,-1
347,2631,0.9861111111111112,1.0,72,-1
348,1190,0.9504950495049505,1.0,101,-1
349,1867,0.9110169491525424,0.9703389830508474,236,-1
350,5725,0.9696969696969697,0.9848484848484849,66,-1
351,6569,0.782608695652174,0.9782608695652174,92,-1
352,6730,0.9545454545454546,0.9848484848484849,66,-1
353,4387,0.8441558441558441,0.948051948051948,77,-1
354,6353,0.8910891089108911,0.9504950495049505,101,-1
355,2738,0.9259259259259259,0.9722222222222222,108,-1
356,7747,0.9504132231404959,0.9834710743801653,121,-1
357,7079,0.6363636363636364,0.8636363636363636,66,-1
358,6962,0.9534883720930233,0.9767441860465116,86,-1
359,4955,0.8653846153846154,1.0,52,-1
360,4029,0.7731958762886598,0.9072164948453608,97,-1
361,8800,0.9454545454545454,0.9818181818181818,55,-1
362,6588,0.89,0.975,200,-1
363,8173,0.7606837606837606,0.8888888888888888,117,-1
364,7166,0.987012987012987,1.0,77,-1
365,4746,0.6506024096385542,0.8674698795180723,83,-1
366,1919,0.78,0.925,200,-1
367,8568,0.8085106382978723,0.9361702127659575,47,-1
368,1806,0.9888888888888889,0.9888888888888889,90,-1
369,5511,0.9238095238095239,0.9904761904761905,105,-1
370,5203,0.7662337662337663,0.922077922077922,77,-1
371,4795,0.9852941176470589,0.9852941176470589,68,-1
372,4524,0.8970588235294118,0.9411764705882353,68,-1
373,429,0.8253968253968254,0.9682539682539683,63,-1
374,3196,0.984375,1.0,64,-1
375,7113,0.9333333333333333,0.9777777777777777,90,-1
376,2554,0.9696969696969697,0.98989898989899,99,-1
377,4912,0.8881118881118881,0.951048951048951,143,-1
378,3226,0.8641975308641975,0.9259259259259259,81,-1
379,9275,0.7307692307692307,0.9038461538461539,52,-1
380,2043,0.7115384615384616,0.9615384615384616,52,-1
381,3561,1.0,1.0,58,-1
382,349,0.9897959183673469,0.9897959183673469,98,-1
383,1785,1.0,1.0,100,-1
384,214,0.992,0.992,125,-1
385,7007,0.9594594594594594,1.0,74,-1
386,2153,0.7535211267605634,0.9225352112676056,142,-1
387,5210,1.0,1.0,110,-1
388,847,0.8928571428571429,0.9928571428571429,140,-1
389,2790,0.8333333333333334,0.9615384615384616,78,-1
390,4459,0.7789473684210526,0.9157894736842105,95,-1
391,1797,0.5591397849462365,0.8172043010752689,93,-1
392,8969,0.9414225941422594,0.99581589958159,239,-1
393,806,0.8279569892473119,0.946236559139785,93,-1
394,7683,0.8846153846153846,0.9326923076923077,104,-1
395,8908,0.9622641509433962,1.0,53,-1
396,8628,0.8909090909090909,0.9818181818181818,55,-1
397,1688,0.92,0.94,50,-1
398,2139,1.0,1.0,159,-1
399,1834,0.8923076923076924,0.9692307692307692,65,-1
400,4963,0.9783783783783784,1.0,185,-1
401,5336,0.7777777777777778,0.9444444444444444,72,-1
402,7074,0.9795918367346939,1.0,98,-1
403,3481,0.9857142857142858,1.0,70,-1
404,7795,0.933920704845815,0.9955947136563876,227,-1
405,7134,0.9342105263157895,0.9868421052631579,76,-1
406,1525,0.9223300970873787,0.9902912621359223,103,-1
407,3337,0.9111111111111111,0.9777777777777777,45,-1
408,7727,0.975,0.975,80,-1
409,2227,0.8958333333333334,0.9375,48,-1
410,5801,0.8913043478260869,0.9782608695652174,138,-1
411,2533,0.803030303030303,0.9848484848484849,66,-1
412,5652,0.8352272727272727,0.9545454545454546,176,-1
413,3338,0.9,0.9714285714285714,70,-1
414,4408,1.0,1.0,117,-1
415,7770,0.981651376146789,0.9908256880733946,109,-1
416,8611,1.0,1.0,80,-1
417,1714,0.987012987012987,1.0,77,-1
418,8081,0.9722222222222222,0.9722222222222222,72,-1
419,5598,0.96,0.9866666666666667,75,-1
420,9009,0.8987341772151899,0.9367088607594937,79,-1
421,4636,0.9734513274336283,1.0,113,-1
422,9180,1.0,1.0,79,-1
423,7015,0.926829268292683,1.0,82,-1
424,390,0.8333333333333334,0.9166666666666666,84,-1
425,9320,0.9852941176470589,1.0,68,-1
426,2280,0.9365079365079365,0.9523809523809523,63,-1
427,2506,0.7580645161290323,0.8870967741935484,62,-1
428,3539,1.0,1.0,54,-1
429,7099,0.9,0.9625,80,-1
430,1799,0.9885057471264368,0.9885057471264368,87,-1
431,7962,0.8095238095238095,0.873015873015873,63,-1
432,6061,0.8481012658227848,0.9746835443037974,79,-1
433,3146,0.9221698113207547,0.9787735849056604,424,-1
434,8126,0.9454545454545454,0.9818181818181818,55,-1
435,6207,0.9733333333333334,1.0,75,-1
436,6249,0.89,0.96,100,-1
437,9403,1.0,1.0,84,-1
438,3759,0.7286652078774617,0.9080962800875274,457,-1
439,7187,0.9805825242718447,1.0,103,-1
440,1288,1.0,1.0,82,-1
441,4162,0.956989247311828,0.978494623655914,93,-1
442,1472,0.8095238095238095,0.9523809523809523,63,-1
443,8591,0.9666666666666667,1.0,90,-1
444,403,0.864,0.976,125,-1
445,6863,0.9885057471264368,1.0,174,-1
446,4149,0.9130434782608695,0.9565217391304348,69,-1
447,6111,1.0,1.0,57,-1
448,3492,0.9508196721311475,0.9836065573770492,61,-1
449,1625,0.9423076923076923,0.9807692307692307,52,-1
450,2648,0.975609756097561,1.0,82,-1
451,925,0.9841269841269841,1.0,63,-1
452,8061,0.9574468085106383,1.0,47,-1
453,4484,0.9857142857142858,0.9857142857142858,70,-1
454,1902,0.95,0.9625,80,-1
455,1805,0.9166666666666666,0.9861111111111112,144,-1
456,5070,0.900990099009901,0.9801980198019802,101,-1
457,9105,0.8985507246376812,0.9855072463768116,69,-1
458,3417,0.9411764705882353,0.9764705882352941,85,-1
459,1250,0.9186046511627907,0.9883720930232558,86,-1
460,6975,0.9361702127659575,0.9787234042553191,141,-1
461,2309,0.8732394366197183,0.9436619718309859,71,-1
462,7154,1.0,1.0,74,-1
463,2923,0.9,0.9333333333333333,60,-1
464,3060,0.8556149732620321,0.9572192513368984,187,-1
465,3822,0.6666666666666666,0.8333333333333334,78,-1
466,5194,0.9183673469387755,0.9846938775510204,196,-1
467,9197,0.9,0.9714285714285714,70,-1
468,2404,0.9402985074626866,0.9552238805970149,67,-1
469,8482,0.9090909090909091,0.9636363636363636,55,-1
470,6414,0.9733333333333334,0.9866666666666667,75,-1
471,1408,0.7472527472527473,0.8791208791208791,91,-1
472,1275,0.9324324324324325,1.0,74,-1
473,5583,0.9078947368421053,0.9473684210526315,76,-1
474,3340,0.9714285714285714,0.9857142857142858,70,-1
475,3588,0.9929577464788732,1.0,142,-1
476,6275,0.9619047619047619,0.9809523809523809,105,-1
477,8088,0.94,1.0,50,-1
478,691,0.8904109589041096,0.9726027397260274,73,-1
479,6795,0.9312977099236641,0.9923664122137404,131,-1
480,154,0.953125,0.984375,64,-1
481,362,0.9615384615384616,0.9807692307692307,104,-1
482,9466,1.0,1.0,112,-1
483,3887,0.9696969696969697,0.9848484848484849,66,-1
484,545,0.8055555555555556,0.9027777777777778,72,-1
485,8421,0.9367088607594937,1.0,79,-1
486,8094,0.5849056603773585,0.7358490566037735,106,-1
487,8376,0.7162162162162162,1.0,74,-1
488,5271,0.9422492401215805,0.9848024316109423,329,-1
489,7004,0.96,1.0,75,-1
490,5696,0.9629629629629629,1.0,54,-1
491,384,0.9473684210526315,0.9649122807017544,57,-1
492,8649,0.9270833333333334,0.984375,192,-1
493,1908,0.7444444444444445,0.9444444444444444,90,-1
494,3705,0.7028985507246377,0.9347826086956522,138,-1
495,222,0.8857142857142857,0.9857142857142858,70,-1
496,2141,0.9411764705882353,0.9607843137254902,51,-1
497,1471,0.777027027027027,0.9324324324324325,148,-1
498,2131,0.6,0.9090909090909091,55,-1
499,8268,0.9325842696629213,0.9775280898876404,89,-1
500,1345,0.9866666666666667,0.9866666666666667,75,-1
501,7212,0.875,0.9583333333333334,96,-1
502,1433,0.8990825688073395,0.9541284403669725,327,-1
503,4365,0.6285714285714286,0.8285714285714286,70,-1
504,4383,0.8805970149253731,0.9850746268656716,67,-1
505,2351,0.8714285714285714,0.9428571428571428,70,-1
506,2155,0.4411764705882353,0.6838235294117647,136,-1
507,9480,0.9727272727272728,1.0,110,-1
508,2461,0.851063829787234,1.0,47,-1
509,1495,0.8387096774193549,0.9838709677419355,62,-1
510,3739,0.8518518518518519,0.9814814814814815,54,-1
511,1085,1.0,1.0,50,-1
512,5091,0.8556701030927835,0.979381443298969,97,-1
513,1065,0.8571428571428571,0.9285714285714286,42,-1
514,8505,0.9101123595505618,0.9438202247191011,89,-1
515,2601,0.9384615384615385,0.9692307692307692,65,-1
516,8276,0.9242424242424242,0.9696969696969697,198,-1
517,345,0.8979591836734694,0.9591836734693877,98,-1
518,8124,0.9090909090909091,0.9545454545454546,44,-1
519,7528,0.9767441860465116,0.9767441860465116,43,-1
520,2634,0.9887640449438202,0.9887640449438202,89,-1
521,690,0.9885057471264368,1.0,87,-1
522,7926,0.9454545454545454,0.9818181818181818,55,-1
523,9337,1.0,1.0,54,-1
524,9229,0.5677966101694916,0.8135593220338984,118,-1
525,6802,0.8813559322033898,0.9576271186440678,118,-1
526,5288,0.7722772277227723,0.8910891089108911,101,-1
527,1413,0.9652173913043478,0.991304347826087,115,-1
528,3965,0.9430379746835443,0.9810126582278481,158,-1
529,1943,0.9375,1.0,64,-1
530,7421,0.9827586206896551,0.9827586206896551,58,-1
531,4891,0.9310344827586207,1.0,87,-1
532,6213,0.872093023255814,0.9302325581395349,86,-1
533,1925,0.9836065573770492,0.9918032786885246,122,-1
534,7148,0.993006993006993,1.0,143,-1
535,8287,0.9109195402298851,0.9655172413793104,348,-1
536,2501,0.9457364341085271,0.9612403100775194,129,-1
537,5915,0.967391304347826,1.0,92,-1
538,1083,0.9107142857142857,0.9821428571428571,56,-1
539,9051,0.8351648351648352,0.9340659340659341,91,-1
540,6650,1.0,1.0,55,-1
541,3278,0.9038461538461539,0.9423076923076923,52,-1
542,184,0.9883720930232558,1.0,86,-1
543,3109,0.9078947368421053,0.9736842105263158,76,-1
544,5872,0.8695652173913043,0.9130434782608695,69,-1
545,3162,0.9333333333333333,0.9933333333333333,150,-1
546,1406,0.7592592592592593,0.8981481481481481,108,-1
547,9302,0.8913043478260869,0.9565217391304348,46,-1
