centroid_positions,cluster_sizes,centroid_filepath
"[0.6216077208518982, 0.6487690806388855, 0.5225266814231873, 0.49463504552841187, 0.8231863379478455, 0.4275982975959778, 0.5178003311157227, 0.4775545001029968, 0.35121950507164, 0.8534087538719177, 0.564777135848999, 0.9978642463684082, 0.9824704527854919, 0.9090413451194763, 0.7040867209434509, 0.4903387427330017, 0.5185340642929077, 0.3662307858467102, 0.5190123319625854, 0.9951496124267578, 0.4520992040634155, 0.7875502705574036, 0.8190938234329224, 0.9574111104011536, 0.5544594526290894, 0.548163652420044, 0.9985654950141907, 0.3717414140701294, 0.9761273264884949, 0.44280850887298584, 0.9813607335090637, 0.4100503921508789, 0.9859612584114075, 0.4492238163948059, 0.47156262397766113, 0.9975470304489136, 0.48287665843963623, 0.5366504192352295, 0.9695740938186646, 0.6022205948829651, 0.5560979843139648, 0.5522647500038147, 0.3982813358306885, 0.4632573127746582, 0.44416892528533936, 0.4119108319282532, 0.962347686290741, 0.6990020275115967, 0.4204733073711395, 0.4290391802787781, 0.7941980957984924, 0.9793341159820557, 0.444206178188324, 0.6896719932556152, 0.6762900948524475, 0.8772632479667664, 0.9578920602798462, 0.9393918514251709, 0.6438263654708862, 0.9980345964431763, 0.8636988401412964, 0.5465514659881592, 0.4399983286857605, 0.426076203584671, 0.5297350883483887, 0.7255847454071045, 0.47124722599983215, 0.5768134593963623, 0.5406252145767212, 0.40509578585624695, 0.9044654965400696, 0.4585627615451813, 0.6677350401878357, 0.571333646774292, 0.7276356816291809, 0.3753862679004669, 0.4421311318874359, 0.5938763618469238, 0.9861407279968262, 0.6756151914596558, 0.32371363043785095, 0.49974092841148376, 0.5010890960693359, 0.9654803276062012, 0.45146721601486206, 0.630772054195404, 0.9814483523368835, 0.4358309209346771, 0.5954726338386536, 0.9832627773284912, 0.9269816279411316, 0.778876781463623, 0.5808427929878235, 0.5169204473495483, 0.9058499336242676, 0.9977879524230957, 0.7972951531410217, 0.8389567732810974, 0.9765825867652893, 0.4307793080806732, 0.7850753664970398, 0.5120331645011902, 0.9529646039009094, 0.9832557439804077, 0.9767651557922363, 0.41533276438713074, 0.9950839877128601, 0.9972730278968811, 0.9365332722663879, 0.9024587869644165, 0.920279860496521, 0.657241702079773, 0.5332958102226257, 0.5234313607215881, 0.49982190132141113, 0.9363572001457214, 0.6155945062637329, 0.27002063393592834, 0.597104549407959, 0.639772891998291, 0.9795770049095154, 0.6176971793174744, 0.9982977509498596, 0.4696338176727295, 0.998124361038208, 0.4500119388103485, 0.9437441825866699, 0.45766428112983704]",0.06292280554771423,/home/andrius/git/bakis/data/spotifyTop10000/Spiritualized - Ladies and Gentlemen We Are Floating in Space.mp3
"[0.5674631595611572, 0.9802157878875732, 0.6378329992294312, 0.42911866307258606, 0.3784444034099579, 0.40652987360954285, 0.940360426902771, 0.47938305139541626, 0.9869629740715027, 1.0, 0.9537282586097717, 0.7222099304199219, 0.9645377993583679, 0.5337757468223572, 0.946662187576294, 0.8012450337409973, 0.9691758751869202, 0.38443484902381897, 0.9631563425064087, 0.5158371925354004, 0.9816449284553528, 1.0, 0.5889992713928223, 0.9162978529930115, 0.8911967277526855, 1.0, 0.3590836822986603, 1.0, 0.5123838186264038, 0.9351107478141785, 0.8092987537384033, 0.4682117700576782, 0.39229631423950195, 0.8496456146240234, 0.9116060733795166, 0.3612416684627533, 0.9576075077056885, 0.9450391530990601, 0.7003259062767029, 0.9321821928024292, 0.4893273413181305, 0.9744539260864258, 0.9785611033439636, 0.8340920805931091, 0.4215298295021057, 0.973579466342926, 0.9258763194084167, 0.7369734048843384, 0.5792715549468994, 0.3743816316127777, 0.9920598864555359, 0.39194053411483765, 0.9811059832572937, 0.9412143230438232, 0.4572126269340515, 0.48697182536125183, 0.40630343556404114, 0.32944414019584656, 0.936204195022583, 0.8751139640808105, 0.9398431777954102, 0.6996960639953613, 0.5460206866264343, 0.3339585065841675, 0.5440069437026978, 0.464976042509079, 0.9795883297920227, 1.0, 1.0, 1.0, 0.9835584759712219, 0.574604868888855, 1.0, 0.31941571831703186, 0.43047192692756653, 0.9108054637908936, 0.45559626817703247, 0.5911514163017273, 0.4684043526649475, 0.43399110436439514, 0.7936906218528748, 0.47890231013298035, 0.4716658592224121, 1.0, 0.5689424276351929, 0.46349650621414185, 0.32989928126335144, 0.8779363632202148, 0.4431265890598297, 0.47484833002090454, 0.959312379360199, 0.7497284412384033, 0.460885226726532, 0.5372599959373474, 0.9857597351074219, 0.748130202293396, 0.4710463583469391, 0.5877493023872375, 0.9224627017974854, 1.0, 0.5158516764640808, 0.47438037395477295, 0.5552398562431335, 0.7068672776222229, 0.9780977964401245, 0.8295684456825256, 0.2943015396595001, 0.7785952687263489, 0.7169802784919739, 0.5079495310783386, 0.5718912482261658, 0.4969387650489807, 0.9813351631164551, 0.3950761556625366, 0.6713619232177734, 0.7572966814041138, 0.9407163262367249, 0.38601478934288025, 0.7722405195236206, 0.5147702097892761, 0.6714316010475159, 0.33337506651878357, 0.3043728172779083, 0.9706260561943054, 0.3315120041370392, 0.7634063363075256, 0.3786906599998474, 0.9523317813873291]",0.06090132147073746,/home/andrius/git/bakis/data/spotifyTop10000/Metronomy - Heartbreaker.mp3
"[0.7089309692382812, 1.0, 0.5787103176116943, 0.908016562461853, 0.4186272919178009, 0.7928665280342102, 0.5480954647064209, 0.784331202507019, 0.5602052211761475, 0.9584113359451294, 0.8619361519813538, 0.5187047719955444, 0.500713050365448, 0.43117982149124146, 0.832286536693573, 0.41449809074401855, 0.9698358774185181, 0.7649583220481873, 0.9976298213005066, 0.9883943200111389, 0.9516761302947998, 0.6342116594314575, 0.9786368012428284, 0.9772211909294128, 0.7515489459037781, 0.6903018951416016, 0.9084229469299316, 0.43162569403648376, 0.8931264877319336, 0.8053569793701172, 0.5634565949440002, 0.4436853528022766, 0.6818827390670776, 1.0, 1.0, 0.9500985741615295, 0.9497981667518616, 0.6251931190490723, 0.4476231336593628, 1.0, 1.0, 0.5489687323570251, 0.7883082032203674, 0.5792122483253479, 0.9695107340812683, 0.2876315414905548, 0.9453088641166687, 0.9561817049980164, 0.982558012008667, 0.6383308172225952, 0.9289282560348511, 0.5372675657272339, 0.6750988364219666, 1.0, 1.0, 0.7594117522239685, 0.7294063568115234, 0.9702498316764832, 0.48940157890319824, 0.47923099994659424, 0.9508745670318604, 0.969192385673523, 1.0, 0.4501350522041321, 0.9863132238388062, 0.9580637812614441, 0.7909806966781616, 0.9828676581382751, 0.9994502067565918, 0.6588219404220581, 0.9941237568855286, 0.4242683947086334, 0.9442142248153687, 0.6136639714241028, 1.0, 0.9606931209564209, 0.450152724981308, 1.0, 0.9252585172653198, 0.5139574408531189, 0.9889488816261292, 0.7102692723274231, 0.6326048374176025, 0.5543298721313477, 0.9933885335922241, 1.0, 0.7347334027290344, 0.7254284024238586, 0.9866496920585632, 0.9749354720115662, 0.9889351725578308, 0.44229573011398315, 0.40439391136169434, 0.5532522797584534, 0.5945976376533508, 0.7175814509391785, 0.4330787658691406, 0.482532262802124, 0.5735573172569275, 0.8086940050125122, 0.4561313986778259, 0.6499873399734497, 0.6386650800704956, 0.6151597499847412, 0.46487730741500854, 0.905258297920227, 0.5701992511749268, 0.819170355796814, 0.5877298712730408, 0.9423106908798218, 0.9858483672142029, 0.9353941082954407, 0.4146389961242676, 0.2923600673675537, 0.4179575443267822, 0.611210286617279, 0.9377631545066833, 0.42396214604377747, 0.9732497930526733, 0.48451918363571167, 0.4656391143798828, 0.6764004230499268, 0.8469834923744202, 1.0, 0.4656704068183899, 0.8314180374145508, 0.9484689235687256, 0.5781440138816833]",0.05155712738633156,"/home/andrius/git/bakis/data/spotifyTop10000/Rihanna, Drake - Work.mp3"
"[0.8957765102386475, 0.5236942172050476, 0.4994707703590393, 0.4611559808254242, 0.5968254208564758, 0.7401108145713806, 0.4248720109462738, 0.6141902804374695, 0.9290419220924377, 0.3879074454307556, 0.585058331489563, 0.9351610541343689, 0.626266598701477, 0.5381746888160706, 0.31497660279273987, 0.841103732585907, 0.416702002286911, 0.650370717048645, 0.41903361678123474, 0.9171836376190186, 0.6818879246711731, 0.7514821887016296, 0.8921021819114685, 0.5108180046081543, 0.7177110314369202, 0.6783929467201233, 0.9934312105178833, 0.7593878507614136, 0.44084829092025757, 0.41431692242622375, 0.4395712614059448, 0.7127575278282166, 0.9988272190093994, 0.44892749190330505, 0.4565761685371399, 0.9845556020736694, 0.44198527932167053, 0.995801568031311, 0.9954560995101929, 0.45692119002342224, 0.39687952399253845, 0.9562666416168213, 0.9956803321838379, 0.6303461194038391, 0.41584476828575134, 0.9102544188499451, 0.36028456687927246, 0.40446409583091736, 0.47262832522392273, 0.5758439898490906, 0.4162236452102661, 0.3890383839607239, 0.37661227583885193, 0.5397604703903198, 0.6057862639427185, 0.8139028549194336, 0.879428505897522, 0.9923741817474365, 0.5921358466148376, 0.6253911852836609, 0.45388686656951904, 0.961333692073822, 0.4773859977722168, 0.504219651222229, 0.8410369157791138, 0.48745787143707275, 0.6862872242927551, 0.8511172533035278, 0.44810014963150024, 0.8766689896583557, 0.486712247133255, 0.6648252010345459, 0.6372479796409607, 0.6272068023681641, 0.5733159780502319, 0.41116735339164734, 0.5248801708221436, 0.5221337676048279, 0.9265056848526001, 0.6991048455238342, 0.47039851546287537, 0.7014538049697876, 0.5853274464607239, 0.9806509613990784, 0.5209661722183228, 0.5803662538528442, 0.7576941251754761, 0.4572821259498596, 0.7476124167442322, 0.762544572353363, 0.43726375699043274, 0.3766013979911804, 0.36080169677734375, 0.6381681561470032, 0.9801254868507385, 0.6612030863761902, 0.5474886298179626, 0.7978642582893372, 0.996347963809967, 0.4935504198074341, 0.6812902688980103, 0.6631833910942078, 0.9996885061264038, 0.6915529370307922, 0.9620254635810852, 0.7629806399345398, 0.9404749870300293, 0.9365856647491455, 0.6733347177505493, 0.5031386613845825, 0.9275183081626892, 0.5051392316818237, 0.6582710146903992, 0.42961585521698, 0.6651031374931335, 0.985352098941803, 0.5770405530929565, 0.8337241411209106, 0.5930992960929871, 0.7137452363967896, 0.8690181970596313, 0.4595910310745239, 0.7714505791664124, 0.9930227994918823, 0.9999086260795593, 0.5261543989181519, 0.8710610270500183, 0.99869704246521]",0.05373513326048851,/home/andrius/git/bakis/data/spotifyTop10000/Denny Laine - Mull of Kintyre.mp3
"[0.37336820363998413, 0.3836290240287781, 0.5301352143287659, 0.40512049198150635, 0.9629055857658386, 0.9666904807090759, 0.9346122741699219, 0.4605443477630615, 0.9803434610366821, 0.5672119855880737, 0.37485891580581665, 0.5807245373725891, 0.5042966604232788, 0.7098755836486816, 0.9894713163375854, 0.9771873354911804, 0.977627158164978, 0.3409559726715088, 0.5468353629112244, 0.6321952939033508, 0.6536883115768433, 0.9702349901199341, 0.4294510781764984, 0.9415047764778137, 0.927830696105957, 0.4146935045719147, 0.3079046308994293, 0.6592665314674377, 0.8742629885673523, 0.6346619725227356, 0.6350467205047607, 0.8485045433044434, 0.9360479712486267, 0.4532720744609833, 0.5095534324645996, 0.8346322178840637, 0.4560404121875763, 0.509054958820343, 0.910759687423706, 0.3756648302078247, 0.49501293897628784, 0.8777258992195129, 0.6287224292755127, 0.6364046335220337, 0.5166506171226501, 0.7547892332077026, 0.9121007323265076, 0.4114325940608978, 0.78592449426651, 0.9010936617851257, 0.5769180059432983, 0.9094948172569275, 0.6787416338920593, 0.376017689704895, 0.4769555330276489, 0.3735198378562927, 0.6498616337776184, 0.34305518865585327, 0.40169599652290344, 0.7136877179145813, 0.7254323363304138, 0.9570560455322266, 0.9910382628440857, 0.5890564918518066, 0.3972441256046295, 0.43046411871910095, 0.842835009098053, 0.767550528049469, 0.430231511592865, 0.37416890263557434, 0.4309115409851074, 0.9779624938964844, 0.681615948677063, 0.9765838384628296, 0.45195186138153076, 0.9297757744789124, 0.5588634014129639, 0.3870216906070709, 0.477255254983902, 0.5306485891342163, 0.5060378909111023, 0.971461296081543, 0.9771607518196106, 0.7466310262680054, 0.9845171570777893, 0.4589619040489197, 0.8016045689582825, 0.3895004391670227, 0.6770287752151489, 0.8934298753738403, 0.5134897828102112, 0.3861587941646576, 0.9850972890853882, 0.30648884177207947, 0.9794085621833801, 0.8501867651939392, 0.8071664571762085, 0.7006140947341919, 0.9799560308456421, 0.3730056583881378, 0.45297521352767944, 0.47092506289482117, 0.9213062524795532, 0.6247683167457581, 0.4977526068687439, 0.6349104642868042, 0.5538758039474487, 0.9842145442962646, 0.48642754554748535, 0.4526103436946869, 0.4231923818588257, 0.7909586429595947, 0.3958778381347656, 0.9922832250595093, 0.7235422134399414, 0.5951577425003052, 0.9764306545257568, 0.9756638407707214, 0.4109693467617035, 0.8864571452140808, 0.5757073163986206, 0.4811857044696808, 0.9604274034500122, 0.5633000731468201, 0.3476029932498932, 0.5227015614509583, 0.3975249230861664, 0.6005135178565979]",0.05776037648320198,/home/andrius/git/bakis/data/spotifyTop10000/DAF - Der Mussolini - 1998 - Remaster.mp3
"[0.8536971211433411, 0.9901655912399292, 0.4781211316585541, 0.5336741209030151, 0.4214118421077728, 0.5987711548805237, 0.9135844111442566, 0.8160384893417358, 0.9796781539916992, 1.0, 0.9740373492240906, 0.468868613243103, 0.44751983880996704, 0.8431940078735352, 0.9949256777763367, 0.6756156086921692, 0.6643631458282471, 0.9712063074111938, 0.541161835193634, 0.35237792134284973, 0.34923607110977173, 0.7391479015350342, 0.3732345700263977, 0.35249850153923035, 0.42065975069999695, 0.4360693097114563, 0.4995030164718628, 0.3574504256248474, 0.4016168713569641, 1.0, 0.6948506236076355, 0.409502774477005, 0.6114214062690735, 0.9836220741271973, 0.4243054687976837, 0.8156871199607849, 0.40736812353134155, 0.9959598779678345, 0.7395878434181213, 0.5198033452033997, 0.6676312685012817, 0.40359216928482056, 0.961162269115448, 0.9853454232215881, 0.9187629222869873, 0.49526625871658325, 1.0, 0.4463452696800232, 0.8480823636054993, 0.38523125648498535, 0.4936904013156891, 0.9887683987617493, 0.9762407541275024, 0.7039169669151306, 0.4829002320766449, 0.580238938331604, 0.47314929962158203, 0.9872897863388062, 0.5358976125717163, 0.4517844617366791, 0.9381917715072632, 0.6100710034370422, 0.9376675486564636, 0.39135318994522095, 0.7291770577430725, 0.6704725027084351, 0.5530645847320557, 0.9655575156211853, 0.929570198059082, 0.9995105862617493, 0.9914236664772034, 0.5587677955627441, 0.4856116771697998, 0.41125813126564026, 0.5126210451126099, 0.4244932234287262, 0.4635317027568817, 0.582447350025177, 0.5350847244262695, 0.7609015703201294, 0.5000225305557251, 0.9249805212020874, 0.669374942779541, 0.9886402487754822, 0.5309140086174011, 0.4653265178203583, 0.7099953889846802, 0.5477588176727295, 1.0, 0.39269325137138367, 0.5603666305541992, 0.4590767025947571, 1.0, 0.42231255769729614, 1.0, 0.5243004560470581, 0.36212608218193054, 0.7835809588432312, 1.0, 0.6895744800567627, 0.8937831521034241, 0.44789934158325195, 0.5986828207969666, 0.4933657646179199, 0.5437321662902832, 1.0, 0.8713869452476501, 0.35615313053131104, 0.6703324913978577, 0.5138136148452759, 0.35880351066589355, 0.432850182056427, 0.9008749127388, 0.46189096570014954, 0.3777645528316498, 0.463747501373291, 0.3228626549243927, 1.0, 0.9471036195755005, 0.4178076684474945, 0.9929611682891846, 0.5075169801712036, 0.7129347920417786, 0.7680150270462036, 0.5727298259735107, 0.7697225213050842, 0.4091072082519531, 0.9842411279678345]",0.05761714279651642,/home/andrius/git/bakis/data/spotifyTop10000/The Nashville Teens - Tobacco Road.mp3
"[0.41848376393318176, 0.5391772389411926, 0.49749812483787537, 0.4332534968852997, 0.8267112970352173, 0.47874799370765686, 0.583412766456604, 0.4440646767616272, 0.37759146094322205, 0.5184166431427002, 0.5541879534721375, 0.6454073190689087, 0.4587724506855011, 0.728346049785614, 0.6140691041946411, 0.8983022570610046, 0.4189032316207886, 0.5149495005607605, 0.4145411252975464, 0.5727013945579529, 0.8172774314880371, 0.9954055547714233, 0.9827420711517334, 0.9766623973846436, 0.94097501039505, 0.42175036668777466, 0.6009045839309692, 0.9811112284660339, 0.6171847581863403, 0.588330864906311, 0.6263294219970703, 0.3857262134552002, 0.5961349606513977, 0.8440667986869812, 0.44413548707962036, 0.4554942548274994, 0.39991748332977295, 0.7895689606666565, 0.4571048319339752, 0.5108699798583984, 0.6294331550598145, 0.9818698763847351, 0.6988455653190613, 0.47884124517440796, 0.4073311686515808, 0.9998989105224609, 0.9965876936912537, 0.49056658148765564, 0.5471011996269226, 0.41642045974731445, 0.9761915802955627, 0.8616484999656677, 0.470722496509552, 0.4451678991317749, 0.764261782169342, 0.638920247554779, 0.4661131203174591, 0.716702401638031, 0.9546909332275391, 0.7898418307304382, 0.4947257936000824, 0.4781032204627991, 0.37378835678100586, 0.6215628385543823, 0.4426979124546051, 0.9641709923744202, 0.430135041475296, 0.47429999709129333, 0.9916302561759949, 0.6690189838409424, 0.60552579164505, 0.43848085403442383, 0.6347641944885254, 0.967629075050354, 0.84651118516922, 0.47754696011543274, 0.9797348380088806, 0.7880592942237854, 0.4280906617641449, 0.7762382626533508, 0.997468113899231, 0.4224017858505249, 0.957085371017456, 0.9484381675720215, 0.9674316048622131, 0.6237677931785583, 0.4723603129386902, 0.555669903755188, 0.45851409435272217, 0.6656351685523987, 0.414150208234787, 0.9586451053619385, 0.9722001552581787, 0.460021436214447, 0.9996855854988098, 0.3869849741458893, 0.4071931540966034, 0.8243838548660278, 0.9996481537818909, 0.939416766166687, 0.6218174695968628, 0.999470591545105, 0.503452479839325, 0.5595886707305908, 0.4759397804737091, 0.791692852973938, 0.9984415173530579, 0.9681249260902405, 0.4762101471424103, 0.7652716040611267, 0.9900040626525879, 0.8322558403015137, 0.853525698184967, 0.4453517198562622, 0.4509603977203369, 0.9390262961387634, 0.4730878174304962, 0.3732104003429413, 0.9995896220207214, 0.39808085560798645, 0.48681700229644775, 0.4358409345149994, 0.6031066179275513, 0.7752379179000854, 0.5915338397026062, 0.4783632457256317, 0.9177529215812683, 0.6551873683929443]",0.053896497935056686,/home/andrius/git/bakis/data/spotifyTop10000/Jacques Brel - Vesoul.mp3
"[0.40179434418678284, 0.36321038007736206, 0.42166823148727417, 0.9854435324668884, 0.4207625985145569, 0.9796714782714844, 0.8749279975891113, 0.9035940170288086, 0.5291388034820557, 0.39047688245773315, 0.5083842873573303, 0.842779278755188, 0.9848797917366028, 0.5792698860168457, 0.42507675290107727, 0.5675455927848816, 0.4318714439868927, 0.9894757270812988, 0.42709171772003174, 0.9828416109085083, 0.9656792283058167, 0.5231367945671082, 0.9962857365608215, 0.4580095112323761, 0.4951193034648895, 0.7528417706489563, 0.966183066368103, 0.9137831330299377, 0.5990333557128906, 0.44212427735328674, 0.5273035168647766, 0.5637854337692261, 0.7282906174659729, 0.5672351717948914, 0.5251787900924683, 0.775738537311554, 0.46402376890182495, 0.4729314148426056, 1.0, 0.3377770781517029, 0.48605412244796753, 0.47867435216903687, 0.3864682614803314, 0.40494802594184875, 0.9848993420600891, 0.8821251392364502, 0.49134111404418945, 0.998326301574707, 0.5868932008743286, 0.999884307384491, 0.43298959732055664, 0.7584050893783569, 0.48591530323028564, 0.8711645007133484, 0.9927911162376404, 0.9935198426246643, 0.7393534183502197, 0.9632219672203064, 0.5050173997879028, 0.6007968783378601, 0.4629066288471222, 0.7266165018081665, 0.46028852462768555, 0.3820677399635315, 0.3394680917263031, 0.5736262202262878, 0.44401174783706665, 0.45559853315353394, 0.4477139711380005, 0.6010792255401611, 0.44451916217803955, 0.5778360366821289, 0.8488474488258362, 0.9967557787895203, 0.9441204071044922, 0.4388139545917511, 0.7123100161552429, 0.6854831576347351, 0.6395006775856018, 0.9145907759666443, 0.5771690607070923, 0.9285781979560852, 0.8749489188194275, 0.7776724696159363, 0.9204071164131165, 0.9828687310218811, 0.9761345386505127, 1.0, 0.8687533736228943, 0.7100602984428406, 0.5437633991241455, 0.508748471736908, 0.5074446797370911, 0.8245039582252502, 0.3676677644252777, 0.7367888689041138, 0.7604540586471558, 0.9893373250961304, 0.4371678829193115, 0.4872628152370453, 0.9908637404441833, 0.45161867141723633, 0.6117181181907654, 0.9878389835357666, 0.9884597063064575, 0.571140706539154, 0.7996450662612915, 0.7591589093208313, 0.6946823000907898, 0.9949808716773987, 1.0, 0.761479377746582, 0.6216334700584412, 0.4989676773548126, 0.5408810377120972, 0.8557736873626709, 0.4867461323738098, 0.5751686096191406, 0.5645430684089661, 0.7508863210678101, 0.9649373292922974, 0.7167569994926453, 0.8214403986930847, 0.4551750123500824, 0.9061492681503296, 0.43744269013404846, 0.9859985709190369, 0.890451192855835]",0.05867668613791466,/home/andrius/git/bakis/data/spotifyTop10000/Blur - This Is a Low - 2012 Remaster.mp3
"[0.6093473434448242, 0.7732987403869629, 0.4308503568172455, 0.44576653838157654, 0.470578670501709, 0.8519001007080078, 0.6254920363426208, 0.46427369117736816, 0.40614327788352966, 0.9900691509246826, 0.8985515236854553, 0.45938020944595337, 0.47872358560562134, 0.9026156067848206, 1.0, 0.9805967807769775, 0.566429078578949, 0.47503337264060974, 0.8662851452827454, 0.4438036382198334, 0.5580316185951233, 0.9725923538208008, 0.49027979373931885, 0.9881194829940796, 0.504263699054718, 0.8409992456436157, 0.840389609336853, 0.6306071281433105, 0.4788823127746582, 0.9764114618301392, 0.6815893650054932, 0.8705840706825256, 0.9736232757568359, 0.8516176342964172, 0.48342567682266235, 0.9911488890647888, 0.609491229057312, 0.7482921481132507, 0.5826690196990967, 0.9250611066818237, 0.9990538954734802, 0.49524661898612976, 0.9952607750892639, 0.9690263867378235, 0.5384460091590881, 0.5561536550521851, 0.9965665936470032, 0.4994680881500244, 0.6032196879386902, 0.4432421624660492, 0.9999726414680481, 0.9849516153335571, 0.9927095174789429, 0.45544859766960144, 0.47675684094429016, 0.4625653326511383, 0.5006950497627258, 0.4506019353866577, 0.5482948422431946, 0.536216676235199, 0.6918209791183472, 1.0, 0.9374639987945557, 0.4539991617202759, 0.5692945122718811, 0.4902549386024475, 0.7505165338516235, 0.9943667650222778, 0.9922381043434143, 0.5035073161125183, 0.9711197018623352, 0.9046438336372375, 0.5088679194450378, 0.8267688751220703, 0.45304444432258606, 0.3745397627353668, 0.50795978307724, 0.837478518486023, 0.8360564112663269, 0.41829174757003784, 0.9213770031929016, 0.9290758967399597, 0.6591432094573975, 0.9147696495056152, 0.8394787311553955, 0.47685304284095764, 0.42519962787628174, 0.5146940350532532, 0.980455756187439, 0.46425262093544006, 0.9843025207519531, 0.42947837710380554, 1.0, 0.6313806772232056, 0.9520027041435242, 0.6894828081130981, 0.4010418653488159, 0.515252947807312, 0.9929607510566711, 0.6100888848304749, 0.5880372524261475, 0.6622340083122253, 0.9815562963485718, 0.7635319232940674, 0.4453350603580475, 0.9997855424880981, 0.8899348378181458, 0.4726101756095886, 0.4716379642486572, 0.5156682729721069, 0.501905083656311, 0.4937337040901184, 0.6510130167007446, 0.9345101714134216, 0.9012945890426636, 0.44744566082954407, 0.6929658651351929, 0.47160691022872925, 0.9332535266876221, 0.5055931210517883, 0.8775449991226196, 0.711846649646759, 0.8407577872276306, 0.9915894269943237, 0.7455260157585144, 0.9021492004394531, 0.44347742199897766, 0.47566330432891846]",0.054449740797281265,/home/andrius/git/bakis/data/spotifyTop10000/The Chiffons - He's So Fine.mp3
"[0.4525662064552307, 0.8027870655059814, 0.4232792258262634, 0.4397186040878296, 0.4610608220100403, 0.5436057448387146, 0.878410816192627, 0.4586681127548218, 0.4626155495643616, 0.9370808005332947, 0.4861905574798584, 0.8103852868080139, 0.4956078827381134, 0.9232454895973206, 0.4516012370586395, 0.9684702157974243, 0.4947339594364166, 0.45701634883880615, 0.4884492754936218, 0.5148456692695618, 0.47044262290000916, 0.563793957233429, 0.48594462871551514, 0.7305115461349487, 0.460245817899704, 0.4806041419506073, 0.9092158675193787, 0.522571325302124, 0.4585866332054138, 0.49854978919029236, 0.9370082020759583, 0.8949244022369385, 0.6748698353767395, 1.0, 0.6266827583312988, 0.9938791990280151, 0.4722159206867218, 1.0, 1.0, 0.6271592974662781, 1.0, 0.46958696842193604, 0.6785203218460083, 0.4024828374385834, 0.49999773502349854, 0.4432768225669861, 0.9809485077857971, 0.5005853176116943, 1.0, 0.38067692518234253, 0.7608302235603333, 0.7198299765586853, 1.0, 0.5292597413063049, 1.0, 1.0, 0.9464510679244995, 0.739294171333313, 0.5621770620346069, 0.45632657408714294, 0.5458748936653137, 0.9214101433753967, 0.47279295325279236, 0.49854254722595215, 1.0, 1.0, 0.720201849937439, 0.9812915921211243, 1.0, 0.47288036346435547, 0.7864952683448792, 1.0, 0.4942897856235504, 0.7887431383132935, 1.0, 0.44087088108062744, 0.4835566282272339, 1.0, 0.7865614891052246, 0.7271229028701782, 0.9445666670799255, 1.0, 0.840920090675354, 0.6498955488204956, 1.0, 1.0, 0.7370604276657104, 0.6251199841499329, 1.0, 0.4677518904209137, 0.4709020256996155, 0.5408567190170288, 0.5203158259391785, 0.45697495341300964, 0.9009894728660583, 0.48395538330078125, 0.47268062829971313, 0.5173490643501282, 0.9566375017166138, 0.841222882270813, 0.9557489156723022, 0.4702675938606262, 0.7728983759880066, 0.5024785995483398, 0.9910426139831543, 1.0, 1.0, 0.47582268714904785, 0.7108895778656006, 0.48509857058525085, 0.49713897705078125, 0.46727579832077026, 1.0, 0.4412333369255066, 0.45674464106559753, 0.476455956697464, 0.9920478463172913, 0.47121188044548035, 0.9957441687583923, 0.9777001738548279, 0.9868459701538086, 0.47242894768714905, 1.0, 0.9298619627952576, 0.45407503843307495, 0.44460999965667725, 0.8208246231079102, 1.0]",0.047224413603544235,"/home/andrius/git/bakis/data/spotifyTop10000/Count Basie - Oh, Lady, Be Good! (feat. Jones-Smith, Incorporated).mp3"
