centroid_positions,cluster_sizes,centroid_filepath
"[0.27008357644081116, 0.327701598405838, 0.005891192238777876, 0.39197084307670593, 0.1835639625787735, 0.2886451780796051, 0.3660926818847656, 0.007188661489635706, 0.28634384274482727, 0.249985933303833, 0.07250823080539703, 0.7192967534065247, 0.3872973322868347, 0.8355291485786438, 0.019314320757985115, 0.24598751962184906, 0.033556018024683, 0.03959512338042259, 0.0023896442726254463, 0.3896074593067169, 0.11359013617038727, 0.037475429475307465, 0.028929373249411583, 0.3657868206501007, 0.681718647480011, 0.05854567512869835, 0.540147602558136, 0.27980169653892517, 0.2504037022590637, 0.3070644438266754, 0.8582868576049805, 0.37836119532585144, 0.18545930087566376, 0.3925378918647766, 0.07663996517658234, 0.2680632174015045, 0.0057853711768984795, 0.8002802133560181, 0.002534163184463978, 0.5780466198921204, 0.15080583095550537, 0.38343238830566406, 0.09040393680334091, 0.43705591559410095, 0.10452832281589508, 0.15478448569774628, 0.3287586271762848, 0.9028119444847107, 0.08133984357118607, 0.2221830189228058, 0.0760214552283287, 0.771462082862854, 0.2822975516319275, 0.17716167867183685, 0.16601215302944183, 0.054800841957330704, 0.02464560978114605, 0.030982578173279762, 0.048665810376405716, 0.38784152269363403, 0.15362568199634552, 0.14573296904563904, 0.035819556564092636, 0.048011697828769684]",0.18534310162067413,/home/andrius/git/bakis/data/spotifyTop10000/Black Sabbath - Sabbath Bloody Sabbath.mp3
"[0.11514187604188919, 0.594413697719574, 0.8325353264808655, 0.33502110838890076, 0.9531523585319519, 0.11260336637496948, 0.3658924400806427, 0.8946413993835449, 0.10915437340736389, 0.9086616039276123, 0.657196581363678, 0.9165534973144531, 0.7165379524230957, 0.3385038673877716, 0.08372244238853455, 0.9039916396141052, 0.15602335333824158, 0.17331694066524506, 0.8152198195457458, 0.6372636556625366, 0.808333694934845, 0.7313475012779236, 0.19724774360656738, 0.8781307935714722, 0.703304648399353, 0.13684195280075073, 0.6823866963386536, 0.1269371509552002, 0.6348605751991272, 0.6125351786613464, 0.9465342164039612, 0.7901234030723572, 0.9002304077148438, 0.6901499032974243, 0.17672845721244812, 0.6237828135490417, 0.6939478516578674, 0.8451859354972839, 0.7718002200126648, 0.9131806492805481, 0.2849002778530121, 0.13364270329475403, 0.08738123625516891, 0.04955427348613739, 0.693770706653595, 0.6973789930343628, 0.13622060418128967, 0.9437156319618225, 0.8965790271759033, 0.7530015707015991, 0.6671723127365112, 0.1137160137295723, 0.10849439352750778, 0.15039876103401184, 0.661857008934021, 0.18942812085151672, 0.318532258272171, 0.610549807548523, 0.19120541214942932, 0.23691336810588837, 0.8866304755210876, 0.8807722926139832, 0.1403394490480423, 0.7067654728889465]",0.17857134342193604,/home/andrius/git/bakis/data/spotifyTop10000/Claude Nougaro - Toulouse.mp3
"[0.9869477152824402, 0.04239025339484215, 0.06295301020145416, 0.5671672821044922, 0.08082009106874466, 0.9896314740180969, 0.5543066263198853, 0.056946225464344025, 0.9904246926307678, 0.03867948427796364, 0.4242303967475891, 0.4038766622543335, 0.16379179060459137, 0.28244397044181824, 0.018000317737460136, 0.03859603404998779, 0.2535134553909302, 0.38005349040031433, 0.21897698938846588, 0.12254662811756134, 0.19235412776470184, 0.10602668672800064, 0.14419494569301605, 0.4798218905925751, 0.35525912046432495, 0.617527425289154, 0.1618751436471939, 0.7940295338630676, 0.22247596085071564, 0.1424340307712555, 0.11699449270963669, 0.21522392332553864, 0.08335370570421219, 0.02565453015267849, 0.7227147817611694, 0.1744101345539093, 0.17201167345046997, 0.03672090917825699, 0.10029406100511551, 0.10281345248222351, 0.1476856917142868, 0.800022304058075, 0.06285319477319717, 0.029558701440691948, 0.3914634585380554, 0.5491389036178589, 0.031108418479561806, 0.10330450534820557, 0.16584952175617218, 0.2691974341869354, 0.359262615442276, 0.6957180500030518, 0.992637038230896, 0.827354371547699, 0.2981581687927246, 0.9357860088348389, 0.41454020142555237, 0.4517974257469177, 0.9485658407211304, 0.6313068866729736, 0.14727263152599335, 0.018880313262343407, 0.8541976809501648, 0.4447113573551178]",0.17250417172908783,/home/andrius/git/bakis/data/spotifyTop10000/Liz Phair - Divorce Song.mp3
"[0.9298045635223389, 0.34640952944755554, 0.3720131814479828, 0.17821936309337616, 0.905849277973175, 0.9389439225196838, 0.374683141708374, 0.3364368677139282, 0.9507169127464294, 0.7181857824325562, 0.7345648407936096, 0.8911449909210205, 0.6915562152862549, 0.22902001440525055, 0.8288665413856506, 0.7150327563285828, 0.5607500672340393, 0.6550539135932922, 0.6471893191337585, 0.15140673518180847, 0.7964536547660828, 0.48240792751312256, 0.5134393572807312, 0.8567620515823364, 0.8303253054618835, 0.6975539922714233, 0.8684967160224915, 0.3209724426269531, 0.09202653914690018, 0.08745486289262772, 0.9587766528129578, 0.2939881980419159, 0.7363532185554504, 0.1573805958032608, 0.8929993510246277, 0.770695686340332, 0.33053550124168396, 0.28654730319976807, 0.2071283459663391, 0.8020584583282471, 0.2845038175582886, 0.35306689143180847, 0.6889930367469788, 0.2829072177410126, 0.7712371349334717, 0.14560715854167938, 0.30413469672203064, 0.9503326416015625, 0.8642613887786865, 0.2500799298286438, 0.6925861835479736, 0.2349023073911667, 0.938582718372345, 0.30010849237442017, 0.09794950485229492, 0.5377447605133057, 0.6113632321357727, 0.7032233476638794, 0.5209469795227051, 0.20335328578948975, 0.8559188842773438, 0.4473363161087036, 0.46339282393455505, 0.7452455759048462]",0.15640658140182495,/home/andrius/git/bakis/data/spotifyTop10000/Dolly Parton - Jolene.mp3
"[0.22602364420890808, 0.176124706864357, 0.033617813140153885, 0.7919400930404663, 0.18859916925430298, 0.21571843326091766, 0.8381059169769287, 0.03744389861822128, 0.18928293883800507, 0.07139450311660767, 0.26045897603034973, 0.2527713179588318, 0.2938006818294525, 0.8967894911766052, 0.02666478417813778, 0.07080293446779251, 0.55916428565979, 0.8059921860694885, 0.1468271017074585, 0.8593019247055054, 0.4314846098423004, 0.0839415043592453, 0.6597437858581543, 0.2788357734680176, 0.12159198522567749, 0.6680214405059814, 0.3261735737323761, 0.7665991187095642, 0.9526791572570801, 0.9358522891998291, 0.48997771739959717, 0.9171088337898254, 0.22842928767204285, 0.296793133020401, 0.7405816912651062, 0.3591856062412262, 0.14628124237060547, 0.432267963886261, 0.04324354976415634, 0.20944401621818542, 0.749469518661499, 0.6948172450065613, 0.03737765923142433, 0.05946635454893112, 0.2815580666065216, 0.9699841141700745, 0.13635972142219543, 0.45047450065612793, 0.16628454625606537, 0.9224843978881836, 0.2682456970214844, 0.7918498516082764, 0.20282386243343353, 0.5145894289016724, 0.9650931358337402, 0.9139479994773865, 0.8331721425056458, 0.3082650601863861, 0.8994985222816467, 0.4574151337146759, 0.1816180944442749, 0.05135137960314751, 0.3148472309112549, 0.30587857961654663]",0.21181556582450867,/home/andrius/git/bakis/data/spotifyTop10000/Led Zeppelin - Nobody's Fault but Mine - 1990 Remaster.mp3
"[0.927940309047699, 0.7168148159980774, 0.009181462228298187, 0.07806774228811264, 0.1361905038356781, 0.9268605709075928, 0.21271999180316925, 0.007542369421571493, 0.9234328269958496, 0.6042155623435974, 0.15467755496501923, 0.5735124945640564, 0.37523648142814636, 0.4994226396083832, 0.9698329567909241, 0.6060817241668701, 0.9276172518730164, 0.7008300423622131, 0.047787778079509735, 0.032049212604761124, 0.2738521695137024, 0.08893519639968872, 0.8413385152816772, 0.2026892900466919, 0.8848691582679749, 0.9619992971420288, 0.8614497184753418, 0.49158599972724915, 0.004044853150844574, 0.008746898733079433, 0.8868276476860046, 0.022151974961161613, 0.07736623287200928, 0.04426158592104912, 0.9604435563087463, 0.6337660551071167, 0.02706507407128811, 0.13536116480827332, 0.0054066781885921955, 0.19554194808006287, 0.20444230735301971, 0.6872384548187256, 0.9688898324966431, 0.985162615776062, 0.23268339037895203, 0.002851492026820779, 0.8952430486679077, 0.8878723382949829, 0.11506758630275726, 0.019969211891293526, 0.16536261141300201, 0.808637261390686, 0.9360558390617371, 0.6040036678314209, 0.0, 0.06737037003040314, 0.23649513721466064, 0.1840718686580658, 0.05668668448925018, 0.37680384516716003, 0.16825708746910095, 0.035874031484127045, 0.6701968312263489, 0.18669399619102478]",0.19523194432258606,/home/andrius/git/bakis/data/spotifyTop10000/Tom Browne - Funkin' for Jamaica.mp3
"[3.514264108162024e-06, 0.8938865661621094, 0.0714990422129631, 0.11482188105583191, 0.23112699389457703, 3.3451633498771116e-05, 0.4029122591018677, 0.09872867912054062, 0.0, 0.8957082629203796, 0.6444880366325378, 0.4120507538318634, 0.7402988076210022, 0.2245633602142334, 1.0, 0.8855660557746887, 0.9903020858764648, 0.8311396241188049, 0.2825946509838104, 0.07518167793750763, 0.9453793168067932, 0.4434290826320648, 0.9848596453666687, 0.30111634731292725, 0.8121933341026306, 0.7989842891693115, 0.9113044142723083, 0.45311689376831055, 0.04506683722138405, 0.04426208883523941, 0.9453198313713074, 0.023693226277828217, 0.05705825611948967, 0.052438318729400635, 0.8413987159729004, 0.8907832503318787, 0.11980827897787094, 0.03858710452914238, 0.036276012659072876, 0.03110722079873085, 0.3539139926433563, 0.28026512265205383, 1.0, 0.9854743480682373, 0.6881890892982483, 0.03791926056146622, 0.956268846988678, 0.9245069622993469, 0.25862228870391846, 0.0465058833360672, 0.6607815027236938, 0.47998836636543274, 0.0, 0.7759671211242676, 0.04816612973809242, 0.13558097183704376, 0.81183922290802, 0.8645716905593872, 0.12178267538547516, 0.11490989476442337, 0.3640021085739136, 0.10037574172019958, 0.9520248174667358, 0.8224287033081055]",0.17922741174697876,/home/andrius/git/bakis/data/spotifyTop10000/Frank Ocean - Novacane.mp3
"[0.9096216559410095, 0.08420567959547043, 0.03988716006278992, 0.49456533789634705, 0.6846953630447388, 0.908279299736023, 0.4082733988761902, 0.04652215912938118, 0.9309393167495728, 0.026016009971499443, 0.38789132237434387, 0.8766046166419983, 0.2890770435333252, 0.36603063344955444, 0.0397484190762043, 0.025935957208275795, 0.060456689447164536, 0.07539281994104385, 0.18735675513744354, 0.22115908563137054, 0.162033811211586, 0.12483157962560654, 0.059812381863594055, 0.7436690926551819, 0.4143662750720978, 0.11911407113075256, 0.23299825191497803, 0.1377166509628296, 0.1531178206205368, 0.18023502826690674, 0.7450966238975525, 0.5446285009384155, 0.7803361415863037, 0.2377912551164627, 0.17068979144096375, 0.13762253522872925, 0.1528853178024292, 0.6228710412979126, 0.08741573244333267, 0.8820533156394958, 0.08527936041355133, 0.18501412868499756, 0.03863651305437088, 0.0375777930021286, 0.45581111311912537, 0.40717849135398865, 0.040267568081617355, 0.8213774561882019, 0.6440401077270508, 0.4433363974094391, 0.36127883195877075, 0.29011014103889465, 0.9226709008216858, 0.15525195002555847, 0.16258586943149567, 0.21096450090408325, 0.07651843130588531, 0.24738940596580505, 0.2153644561767578, 0.45483872294425964, 0.5730899572372437, 0.03366367518901825, 0.1347360610961914, 0.34105440974235535]",0.17799490690231323,/home/andrius/git/bakis/data/spotifyTop10000/The Smashing Pumpkins - Disarm - Remastered.mp3
"[0.10008317232131958, 0.8542324900627136, 0.12530101835727692, 0.13712570071220398, 0.8207412362098694, 0.09974335134029388, 0.3935714066028595, 0.20268383622169495, 0.0900859609246254, 0.09526859223842621, 0.8586916923522949, 0.4477769136428833, 0.6141822934150696, 0.3191140592098236, 0.9001664519309998, 0.09727074950933456, 0.8900554180145264, 0.8822084665298462, 0.77586829662323, 0.2956664562225342, 0.948919415473938, 0.7175707221031189, 0.9076293706893921, 0.6583130955696106, 0.19315391778945923, 0.7661857008934021, 0.8356223106384277, 0.24986867606639862, 0.16604557633399963, 0.19559243321418762, 0.9694190621376038, 0.15617874264717102, 0.4449264407157898, 0.3326488137245178, 0.8601696491241455, 0.7890733480453491, 0.5157254338264465, 0.11222704499959946, 0.07915422320365906, 0.10974786430597305, 0.715735673904419, 0.15297429263591766, 0.901556134223938, 0.728081226348877, 0.8325469493865967, 0.13445307314395905, 0.870914101600647, 0.9571747183799744, 0.7881872057914734, 0.22668114304542542, 0.866448700428009, 0.1577674150466919, 0.08526422828435898, 0.5118272304534912, 0.2235831320285797, 0.4251404404640198, 0.9028688669204712, 0.930156409740448, 0.38039878010749817, 0.12584908306598663, 0.7815725207328796, 0.013330887071788311, 0.8547194004058838, 0.9182257652282715]",0.1887616068124771,/home/andrius/git/bakis/data/spotifyTop10000/Parliament - Testify.mp3
"[0.12569326162338257, 0.9154075384140015, 0.4430960714817047, 0.2294245809316635, 0.8522824048995972, 0.1198236420750618, 0.17508260905742645, 0.6926519274711609, 0.12722954154014587, 0.1991167515516281, 0.6997143626213074, 0.2848843038082123, 0.5199543833732605, 0.3324379026889801, 0.06033223867416382, 0.2023741602897644, 0.07747014611959457, 0.09349831938743591, 0.5509660243988037, 0.5757619738578796, 0.7692367434501648, 0.8494947552680969, 0.15797148644924164, 0.793545126914978, 0.18367451429367065, 0.04320299252867699, 0.448809951543808, 0.26089903712272644, 0.6408382058143616, 0.6331877112388611, 0.7191115617752075, 0.06032318249344826, 0.21955682337284088, 0.7839147448539734, 0.048948053270578384, 0.49966779351234436, 0.4899939298629761, 0.1303180754184723, 0.2288428246974945, 0.06296026706695557, 0.5620056986808777, 0.24154824018478394, 0.11638108640909195, 0.24775047600269318, 0.6395920515060425, 0.1064305528998375, 0.8050879240036011, 0.6717138290405273, 0.3210064470767975, 0.12078288197517395, 0.730314314365387, 0.1685311198234558, 0.1320824921131134, 0.4513302445411682, 0.6757561564445496, 0.07748310267925262, 0.30663546919822693, 0.7291241884231567, 0.07710206508636475, 0.23059532046318054, 0.8322625756263733, 0.2626676559448242, 0.5726913213729858, 0.7702855467796326]",0.16616345942020416,/home/andrius/git/bakis/data/spotifyTop10000/Pat Boone - Speedy Gonzales.mp3
